Level 1;Level 2;Level 3;Level 4;Task ID
;;;Identify potential lead actors;e33090b4-ee64-469f-8458-6deae5d38bcb
;;;Contact agents and assess interest;80d64560-c8e7-4852-9fdd-dca3b90b646e
;;;Conduct auditions and screen tests;a33f062d-bc55-4291-88a6-cf29b3abc9f7
;;;Negotiate contract terms;7b9cf203-4682-4972-b54a-e12db6bbf14a
;;;Finalize and sign contract;8f59fafc-f6d4-48a9-af36-b3aa4fe8bb8a
;Pre-Production;;;82f211f3-c501-460a-a229-db38de628e61
;;Location Scouting in Hong Kong;;14510b52-c1ea-4e81-98c7-4766e0473d4f
;;;Identify Key Hong Kong Locations;728e7fde-747b-4365-90f8-d02881dc6dd0
;;;Assess Location Accessibility and Logistics;c5defb23-d5e0-41f5-8086-3ba7da0e4d72
;;;Negotiate Location Agreements and Fees;e1ada426-7814-4d24-9575-1472319a15dc
;;;Photograph and Document Locations;734b4121-6140-43a1-8811-dc8d818bbbef
;;Casting of Supporting Roles;;fd6a4e26-e68f-46e2-8913-e2ef91cbbb62
;;;Define Supporting Role Requirements;4e31ac3f-e846-4a13-9517-68fd3a79f96d
;;;Hold Initial Casting Calls;87a8761c-7353-4ee2-aa03-edb81c64b9d3
;;;Review Auditions and Shortlist Actors;648a4bbc-4308-43fb-9737-f9de8e2cf704
;;;Conduct Callbacks and Chemistry Reads;59b68b72-303c-44ca-b33d-be203a05535f
;;;Finalize Supporting Cast Selection;914b71dc-d2d6-4c48-9d26-b4ddc13db2d5
;;Set Design and Construction;;c880fce9-fff5-4795-bc6d-a5b9eb2abbaa
;;;Finalize Set Designs;8464e684-fb82-46f0-8f69-c7c7bed30fb1
;;;Source Construction Materials;66e6f564-93d1-451b-b4e7-6ef488273f15
;;;Hire Construction Crew;fb59231b-6584-4e98-aa09-991ef280af9e
;;;Construct Sets;b9946d38-0636-480f-bb05-e10fc6f8649a
;;;Inspect and Approve Sets;dd06c4de-7c38-45b6-93d1-1018b734dede
;;Costume Design and Fabrication;;3f0de406-07aa-4a99-8b1b-80a92c5c36d2
;;;Research Hong Kong fashion trends;c2e29eec-c4ab-47da-91a2-e2fc550ecb84
;;;Source fabrics and materials locally;9cadda32-d308-4507-ae05-67a551061e9d
;;;Design costumes for lead actors;80a34ec9-12b0-43e8-acfa-3c9a05c9cf55
;;;Fabricate and tailor costumes;d3d00de5-7ca4-4a78-a196-e1f03c9855af
;;;Conduct fittings and alterations;93d426a2-ceb5-4cc9-af78-cd58433c7e64
;;Secure Filming Permits;;2c205f9e-e102-489f-9e88-9af526b5ab72
;;;Identify Key Filming Locations;7802b753-3c30-46b6-b434-5534b291f766
;;;Research Permit Requirements;33106dad-ef84-4c64-bbdc-6ba92765aca2
;;;Prepare Permit Applications;6872469f-d542-41c3-b28c-32e899a8face
;;;Submit Permit Applications;6e82f7f2-aa82-4111-bc61-b5d221ee6bc9
;;;Liaise with Government Agencies;1311c07a-f89a-40bd-9f99-9bbe0020201c
;;Develop Storyboards and Shot Lists;;3ff303c6-e295-4f23-9328-90be872f0ed5
;;;Research Hong Kong Architectural Paranoia;41404c5e-a0ab-44b1-a16d-17ff5fb5424f
;;;Develop Initial Storyboard Sketches;8807b2e7-e326-4057-a38d-f6661e9bcf06
;;;Create Detailed Shot Lists;d6260b6b-e081-4a14-afcf-d43dc72c464b
;;;Pre-Visualize Complex Action Sequences;cbfeae96-ecb8-48ab-94d6-a4bd140b224a
;;;Review Storyboards with Key Crew;f46c5eda-3547-4791-b7f7-f6dcc6643198
;;Plan Geopolitical Risk Mitigation;;c103c166-7676-46b3-ac57-6031cb04f1d3
;;;Identify potential geopolitical sensitivities;a27498f4-c1c3-4060-9061-b179c1c7d514
;;;Engage local risk assessment firm;d29b6ae1-d8c6-456e-8962-c573984e46b3
;;;Develop contingency filming plans;3b0f54e2-b6c5-44d4-91c8-70064d4ad3a0
;;;Establish communication protocols;bf4a2155-2778-48ff-95db-0ff32cf3e74d
;Production;;;4d2ea584-34f1-433c-abb9-d20910230fac
;;Principal Photography;;c99b8ed2-2079-4c67-a2a8-e7ac73d14022
;;;Coordinate Location Logistics;63d40a82-9d31-4009-a7af-fa2b384531fd
;;;Direct Actors and Capture Performances;c582e752-8637-404e-9aac-d27a9675d6ca
;;;Operate Cameras and Lighting;4c17c7d5-c4d9-4eab-b338-effba0f1c1f3
;;;Record Sound and Dialogue;ad19a6bf-89e6-48b7-b547-2eb72d1335df
;;;Manage Set Operations and Safety;32157b9d-c072-4e1b-9e7a-cd06946ce3ec
;;Daily Film Review and Editing;;0414ce06-eada-4234-b370-6c3223dcb1f3
;;;Ingest and Organize Daily Footage;2b411db4-35e9-41b6-9dcf-fb098b0f5379
;;;Perform Initial Rough Cut Assembly;5590bcfe-0ecf-4457-bd05-edf51f200cb7
;;;Review and Refine Cuts with Director;d365700d-0d56-4558-bb9f-ddce90c22540
;;;Prepare and Export Review Cuts;7b5ba164-9e81-4a60-a9c8-730edf54bac1
;;Manage On-Set Logistics;;948cdb21-f6d1-4920-bdf8-c86c1641819f
;;;Coordinate transportation for cast and crew;f7b948e0-4208-4fb0-bf03-a532f7834eb3
;;;Manage on-set catering and craft services;528de048-aaee-4b5e-ba50-3c580e878755
;;;Secure and manage location permits;85a9bd63-d8bc-4fa3-ba71-34c323a0a2e3
;;;Address traffic and noise concerns;91050c1c-b2fa-48e3-a641-a9ff5422cc50
;;Ensure Talent Alignment;;c3885937-71d8-41f9-bc96-9c15735b4939
;;;Schedule Rehearsals with Key Actors;67be6cc4-52a8-4d73-b1fc-47abaf5f274f
;;;Facilitate Character Development Workshops;8b886ee7-d7be-4dbb-8e85-27d3fff40baf
;;;Address Performance Concerns Early;8675fd7f-ae0d-4906-b5ba-69763e2745bf
;;;Document Key Performance Decisions;bbf2e2d5-508d-46d2-8637-09f0d3c89d4e
;;Monitor Production Efficiency;;20671d42-300c-4d2c-8baa-7df422239f7e
;;;Track Daily Production Progress;136181ff-1354-4da2-8cba-2af23d82d43a
;;;Analyze Workflow Efficiency;045a79df-57c9-4838-9758-bc59d9f7a342
;;;Address Equipment Issues Promptly;418cced9-5e2d-49d7-8a8c-9bdc329ed311
;;;Facilitate Communication Between Departments;38bec1d5-e14d-4dcc-9fb5-1d51906305c6
;;;Implement Corrective Actions;f52b8b18-5dcc-488a-951e-517caf0d6124
;Post-Production;;;6583840d-7928-4fff-bc82-78b6769bdac1
;;Film Editing;;71b6344b-bb81-40a3-846b-0095ed33cdf2
;;;Rough Cut Assembly;e181307e-5262-4256-89ee-446f2f102ec3
;;;Director's Cut Refinement;2ff3c0d6-cc32-48d1-8a10-707d8390bbca
;;;Fine Cut and Polish;e355fc40-9bf1-4db9-8d8d-421bdd156dcd
;;;Producer/Studio Review;85a2a071-1e5d-4a40-b8ac-188e955ec2b8
;;;Lock Picture;26bb0a23-eff5-478e-9c6b-9d28c75c0481
;;Visual Effects (VFX);;ccc62e9f-107f-4888-a606-d2c3cb783ead
;;;Plan VFX shots and budget;08bd8818-2e9e-4b6b-b9ee-dca5c9bf1d09
;;;Secure VFX artists and vendors;e0bce260-0ae1-4f97-aac9-62f09f6cf461
;;;Create and integrate VFX elements;a5c99639-5ee3-4437-9ad1-3dfa3bfd5fcd
;;;Review and approve VFX shots;6325b56e-e909-4f09-9ead-8be7410cad17
;;Sound Design and Mixing;;18c14e75-8c54-44db-9a2c-cb698e83ebcb
;;;Gather Sound Effects and Foley;17af2c8a-2a7f-41d4-be5e-64d8b0806751
;;;Design Soundscape;8ba799ca-3a02-46cc-85f5-bd99fb5973d2
;;;Mix and Master Audio;6d3a4652-26e6-4f64-936f-1bd6c7b38128
;;;Review Sound Design with Director;5ddfe518-29a8-4d7f-8208-266bc774880c
;;Music Composition and Scoring;;54015134-b333-4cb6-b0fb-3832b0f52c49
;;;Composer Selection and Contract Negotiation;3c7777a0-68e0-46d2-82e4-1c6415dab9c6
;;;Theme Development and Composition;e3427745-a478-4058-95eb-06fc24272866
;;;Orchestration and Arrangement;4a082bf8-b96f-485a-bb78-cb244d900636
;;;Recording Session and Mixing;8922cdaf-5f5f-4a88-ade6-5ca5ce8cf343
;;;Final Music Delivery and Integration;a76fbd0d-2052-4c2d-bb87-abcf92c37dbb
;;Color Correction and Grading;;81a59102-3f49-45a2-8ae3-3229f692fe75
;;;Compose thematic score;f45ce6f9-84ac-4392-95c2-c79d9fe5cad8
;;;Record orchestral score;5e4d9569-1590-446d-81d8-c8d46b921a09
;;;Integrate music with film;ce2628f0-4354-4d5c-aaa8-18b44eb4061a
;;;Master the final soundtrack;94636d52-3723-46b5-9c44-de5beb983f45
;Marketing and Distribution;;;175375d2-f377-4ab3-af0e-b773d7a208ff
;;Develop Marketing Strategy;;235913e2-7ef5-4985-83c5-668bd1e1d455
;;;Define Target Audience Segments;36854915-a282-4eaa-96b4-3c81fe5529a7
;;;Determine Key Marketing Messages;3d0c4cbd-4745-45e2-8579-3a0720de30f9
;;;Select Optimal Marketing Channels;9ba67bf7-497c-4691-9fc2-f00d87f7f994
;;;Establish Marketing Budget Allocation;06f7cfa8-69e4-40e2-a283-b44ed0bb3c91
;;Create Marketing Materials (Trailers, Posters);;a15f2cfe-8b62-4476-ae67-f472b7331fa3
;;;Design initial trailer concepts;649c02c3-ddd7-453a-87da-283451cda81d
;;;Create draft trailer edits;def79f97-a818-49cb-ac2b-1c80e5a5be14
;;;Design poster concepts;c298450e-a1a0-47a5-9c17-15d330b845fb
;;;Refine trailer and poster designs;d0a3c500-d867-4835-aebb-66a5da71cee3
;;;Finalize marketing materials;1f0fc4c6-a920-4690-bb66-5275aa21150b
;;Secure Distribution Agreements;;5aec6b6a-e9cd-4c2a-b8c1-c49a235648cc
;;;Identify Key Distribution Partners;a6579f9f-9bea-4a42-bf28-fa031cd8d9dc
;;;Prepare Distribution Package;0e77df54-2319-4800-8494-d62cce30f9dd
;;;Negotiate Distribution Terms;8131fd46-8be7-4263-9d6e-7af6bc2f8bbd
;;;Finalize Distribution Agreements;789e08a6-d494-4d67-bbab-e934ce563321
;;Public Relations and Media Outreach;;a3aa90b9-3a03-4466-9bd1-94d89a0687de
;;;Identify Key Media Outlets and Contacts;b10c7753-03ba-48b4-92b3-93d359886943
;;;Craft Press Releases and Media Kits;6126bc25-72c6-462f-9934-e16fd1794b98
;;;Pitch Stories to Media Outlets;6e401092-64aa-4217-a974-04d721a68b2a
;;;Manage Media Interviews and Press Events;acfa33a6-0366-4c72-b767-4149e2c5e223
;;;Monitor Media Coverage and Sentiment;aced5456-75c0-4d3b-bbfb-c3b3cf6f80c3
;;Audience Engagement Campaign;;cbf7dc14-64a3-4661-855c-e67ab0124ba9
;;;Social Media Campaign Launch;1ae7b42f-b6f5-4f48-952c-4e5a134ae879
;;;Influencer Marketing Collaboration;768de6c2-0e85-4525-b849-d4301e439e74
;;;Interactive Content Creation;35171626-26b7-4fd7-9fb4-93e9687484eb
;;;Online Contests and Giveaways;d1758f23-28b2-48e9-8cd4-791d5b752f32
;;;Community Building and Management;eb2734e9-417f-4997-aacf-ec2511dd6811
;;Coordinate Theatrical Release;;4369de13-567a-4c4f-9e1f-36e191839f9a
;;;Negotiate with Theater Chains;83fe6cfa-4561-44e9-8ced-bf6475b78289
;;;Coordinate Film Delivery to Theaters;1f6706b6-1dc5-459b-a57d-a6453f44f410
;;;Plan Premiere Events;250fb110-7c63-45b4-b0d4-e0ccd6f71c52
;;;Monitor Box Office Performance;90866ac3-6a87-494b-a092-a11bb4eec3bc
;;;Manage Theater Relations;a056d467-dd2d-4135-8da7-966f4bdef3cf
;;Secure VOD and Streaming Deals;;9fb20877-1b49-4911-8f3e-ddd612e4538f
;;;Identify Target VOD/Streaming Platforms;c1cdb8ba-b3ec-4924-9481-f4d3b6d9ef04
;;;Prepare Pitch Materials;710dfda2-72b4-4908-b512-0da4a89fe21a
;;;Negotiate Licensing Agreements;f1d7e531-c7c1-448e-a711-edd4f4751aa8
;;;Finalize Delivery Specifications;dbeae54f-240f-4747-a4dd-38407a8100db
