project_key,project_name,project_description,project_start_date,project_end_date,project_progress,project_parent,originating_department
5c38238f-8b0c-4f9f-90d3-a07c68f22540,Document Risk Assessment Results,"Document Risk Assessment Results

Description:
Document the entire risk assessment process, including the identified risks, their probability and impact scores, prioritization, and mitigation strategies. This involves creating a risk register and maintaining it throughout the project lifecycle.

Resources needed:
• Project Manager
• Risk Management Specialist
• Technical Writer",4/25/2026,4/27/2026,0,fc3ed79f-4391-4df9-8bbf-15f367948a5a,PlanExe
3bb43e3e-050d-4565-9354-e6f60b5c1016,Linguistic Rule Design and Corpus Creation,,4/27/2026,4/29/2027,0,9769e703-2f11-42a1-9749-fd72580b824f,PlanExe
7d0093c2-9805-4431-8359-1ab0900bbff3,Define Rules for Ordinals,,4/27/2026,5/13/2026,0,3bb43e3e-050d-4565-9354-e6f60b5c1016,PlanExe
9c715326-120e-42be-9e16-084c8f62d583,Research ordinal usage in English,"Research ordinal usage in English

Description:
Analyze how ordinals are currently used in various contexts (written, spoken, formal, informal) to identify inconsistencies and patterns.

Resources needed:
• Linguists
• Corpus linguist
• Data analyst",4/27/2026,5/1/2026,0,7d0093c2-9805-4431-8359-1ab0900bbff3,PlanExe
88ce8056-4230-4792-baa4-9aaff59323d9,Develop initial ordinal rule proposals,"Develop initial ordinal rule proposals

Description:
Based on the research, create several potential rule sets for standardizing ordinals in Clear English, considering simplicity, consistency, and intelligibility.

Resources needed:
• Linguists
• Editorial board",5/1/2026,5/5/2026,0,9c715326-120e-42be-9e16-084c8f62d583,PlanExe
13317444-9cbe-4ddc-a5e7-140ca49184b4,Evaluate rule proposals for clarity,"Evaluate rule proposals for clarity

Description:
Assess the clarity and ease of understanding of each rule set through cognitive testing and expert review, focusing on potential ambiguities and edge cases.

Resources needed:
• Usability testers
• ESL educators
• Linguists",5/5/2026,5/9/2026,0,88ce8056-4230-4792-baa4-9aaff59323d9,PlanExe
3619a651-efa9-479f-92c2-148735950ac2,Refine and finalize ordinal rules,"Refine and finalize ordinal rules

Description:
Incorporate feedback from the evaluation phase to refine the most promising rule set, ensuring it aligns with the overall goals of Clear English and is readily understandable.

Resources needed:
• Linguists
• Editorial board
• Technical writer",5/9/2026,5/13/2026,0,7d0093c2-9805-4431-8359-1ab0900bbff3,PlanExe
8ab857b9-eb5e-4e10-9838-1bfca16aee58,Define Rules for Spelling-to-Sound,,5/13/2026,6/12/2026,0,7d0093c2-9805-4431-8359-1ab0900bbff3,PlanExe
c2fd3a0c-adf8-4371-a5e0-169b987b3036,Research existing English phonetic systems,"Research existing English phonetic systems

Description:
Objective: Thoroughly investigate established phonetic systems used for English. Scope: Review IPA, ARPABET, and other relevant systems. Steps: Literature review, online research, expert consultation. Deliverables: Summary report of findings.

Resources needed:
• Linguist
• Phonetician
• Research assistant",5/13/2026,5/19/2026,0,8ab857b9-eb5e-4e10-9838-1bfca16aee58,PlanExe
a3876607-9ff3-43d4-9eee-26e79e8e9e95,Analyze spelling-to-sound inconsistencies,"Analyze spelling-to-sound inconsistencies

Description:
Objective: Identify and categorize common inconsistencies in English spelling-to-sound correspondences. Scope: Focus on frequently occurring exceptions and ambiguous cases. Steps: Corpus analysis, rule extraction, exception listing. Deliverables: Database of inconsistencies.

Resources needed:
• Corpus linguist
• Data analyst
• Computational linguist",5/19/2026,5/25/2026,0,c2fd3a0c-adf8-4371-a5e0-169b987b3036,PlanExe
d56d6344-7b00-4bb2-a7ce-4272934447d3,Develop Clear English phonetic rules,"Develop Clear English phonetic rules

Description:
Objective: Create a set of consistent and unambiguous spelling-to-sound rules for Clear English. Scope: Cover all common English phonemes and graphemes. Steps: Rule design, testing, refinement. Deliverables: Rule set document.

Resources needed:
• Linguist
• Phonetician
• ESL educator",5/25/2026,5/31/2026,0,a3876607-9ff3-43d4-9eee-26e79e8e9e95,PlanExe
e01cb5f2-4921-4dac-a151-d1ae748344e3,Test rules with text-to-speech engine,"Test rules with text-to-speech engine

Description:
Objective: Evaluate the effectiveness of the Clear English phonetic rules using a text-to-speech engine. Scope: Assess pronunciation accuracy and naturalness. Steps: Rule implementation, text input, audio output analysis. Deliverables: Evaluation report.

Resources needed:
• Technical writer
• Software developer
• Usability tester",5/31/2026,6/6/2026,0,d56d6344-7b00-4bb2-a7ce-4272934447d3,PlanExe
8d1bac09-df9b-4ef8-955f-29b075ca8719,Refine rules based on testing feedback,"Refine rules based on testing feedback

Description:
Objective: Improve the Clear English phonetic rules based on the results of text-to-speech testing and expert feedback. Scope: Address identified errors and inconsistencies. Steps: Rule revision, re-testing, validation. Deliverables: Final rule set.

Resources needed:
• Linguist
• Phonetician
• ESL educator",6/6/2026,6/12/2026,0,8ab857b9-eb5e-4e10-9838-1bfca16aee58,PlanExe
eaaadbd7-1bfc-4201-b123-695064d02b4c,Define Rules for Morphology,,6/12/2026,7/18/2026,0,8ab857b9-eb5e-4e10-9838-1bfca16aee58,PlanExe
f19a356f-14a0-4861-866b-89d480bde365,Identify Irregular Verbs and Nouns,"Identify Irregular Verbs and Nouns

Description:
Objective: Identify common irregular verbs and nouns in English.
Scope: Focus on the most frequently used irregular forms.
Steps: Analyze a corpus of English text, consult linguistic resources, and create a list of target words.
Deliverables: A comprehensive list of irregular verbs and nouns.

Resources needed:
• Linguist
• Corpus Linguistics Software
• English Dictionaries",6/12/2026,6/21/2026,0,eaaadbd7-1bfc-4201-b123-695064d02b4c,PlanExe
d1685d88-2f9f-4ff2-b345-1d08d92192be,Develop Regularization Rules (1),"Develop Regularization Rules

Description:
Objective: Create rules for regularizing irregular verbs and nouns.
Scope: Ensure rules are consistent and easy to apply.
Steps: Define rules for verb conjugation and noun pluralization, test rules on sample texts, and refine rules based on feedback.
Deliverables: A set of clear and consistent regularization rules.

Resources needed:
• Linguist
• Technical Writer
• Rule Engine Software",6/21/2026,6/30/2026,0,f19a356f-14a0-4861-866b-89d480bde365,PlanExe
9e006ae9-e458-422c-9dac-5216bdf5a959,Assess Impact on Intelligibility (1),"Assess Impact on Intelligibility

Description:
Objective: Evaluate the impact of regularization on language comprehension.
Scope: Measure comprehension levels of regularized vs. irregular forms.
Steps: Conduct comprehension tests with native and non-native speakers, analyze test results, and identify potential issues.
Deliverables: A report on the impact of regularization on intelligibility.

Resources needed:
• Usability Tester
• Assessment Specialist
• Test Participants",6/30/2026,7/9/2026,0,d1685d88-2f9f-4ff2-b345-1d08d92192be,PlanExe
df8c5902-acda-4e9a-b3e9-aea52ac4b85e,Refine Rules Based on Feedback (1),"Refine Rules Based on Feedback

Description:
Objective: Improve regularization rules based on intelligibility testing.
Scope: Address issues identified in the intelligibility assessment.
Steps: Revise rules based on test results, conduct further testing, and finalize the regularization rules.
Deliverables: Finalized set of morphological regularization rules.

Resources needed:
• Linguist
• Usability Tester
• Assessment Specialist",7/9/2026,7/18/2026,0,eaaadbd7-1bfc-4201-b123-695064d02b4c,PlanExe
11bfab37-4e4c-48d9-9986-aa5ad813bd0c,Define Rules for Homographs,,7/18/2026,8/15/2026,0,eaaadbd7-1bfc-4201-b123-695064d02b4c,PlanExe
68be392e-9957-401d-af25-994d9c2ed23f,Identify Irregular Morphology Patterns,"Identify Irregular Morphology Patterns

Description:
Identify common irregular verb conjugations and noun pluralizations to target for regularization.

Resources needed:
• Linguist
• Corpus Linguist",7/18/2026,7/25/2026,0,11bfab37-4e4c-48d9-9986-aa5ad813bd0c,PlanExe
a2b62b11-e700-48a1-bf19-348709ab3bfa,Develop Regularization Rules (2),"Develop Regularization Rules

Description:
Create rules for regularizing identified irregular forms, ensuring consistency and intelligibility.

Resources needed:
• Linguist
• Technical Writer",7/25/2026,8/1/2026,0,68be392e-9957-401d-af25-994d9c2ed23f,PlanExe
bdfaeb94-86fe-4c91-98c0-36fce8a10bc8,Assess Impact on Intelligibility (2),"Assess Impact on Intelligibility

Description:
Evaluate the impact of regularization rules on the comprehension and naturalness of the language.

Resources needed:
• Linguist
• ESL Educator
• Usability Tester",8/1/2026,8/8/2026,0,a2b62b11-e700-48a1-bf19-348709ab3bfa,PlanExe
61880f57-3c80-4e88-969a-c4ad25b62de4,Refine Rules Based on Feedback (2),"Refine Rules Based on Feedback

Description:
Adjust regularization rules based on feedback from linguists, educators, and usability testers.

Resources needed:
• Linguist
• Technical Writer",8/8/2026,8/15/2026,0,11bfab37-4e4c-48d9-9986-aa5ad813bd0c,PlanExe
1d00592c-5925-4799-92b2-4a0ed96fa3c9,Develop Reference Corpus,,8/15/2026,11/15/2026,0,11bfab37-4e4c-48d9-9986-aa5ad813bd0c,PlanExe
d818dadc-aea8-42f4-a644-9bcc2f8aaa02,Identify Text Sources for Corpus,"Identify Text Sources for Corpus

Description:
Identify diverse and representative text sources, including books, articles, websites, and transcripts, ensuring a balanced representation of different genres and styles.

Resources needed:
• Linguists
• Research Assistants
• Copyright Specialist",8/15/2026,9/7/2026,0,1d00592c-5925-4799-92b2-4a0ed96fa3c9,PlanExe
220db594-a64c-4805-a3f7-42c03d643e14,Acquire and Clean Text Data,"Acquire and Clean Text Data

Description:
Obtain necessary permissions for using copyrighted materials, download or transcribe text data, and clean the data by removing irrelevant content, correcting errors, and standardizing formatting.

Resources needed:
• Data Entry Clerks
• Data Cleaning Software
• Linguists",9/7/2026,9/30/2026,0,d818dadc-aea8-42f4-a644-9bcc2f8aaa02,PlanExe
c684df07-10c6-4c6a-b570-53d086ab06de,Process and Annotate Corpus,"Process and Annotate Corpus

Description:
Tokenize, tag, and parse the text data using natural language processing tools, and annotate the corpus with relevant linguistic information, such as part-of-speech tags, syntactic structures, and semantic roles.

Resources needed:
• Computational Linguists
• NLP Software
• Linguists",9/30/2026,10/23/2026,0,220db594-a64c-4805-a3f7-42c03d643e14,PlanExe
0c80aa9b-57ec-4b7b-8d44-413f24364ff7,Store and Manage Corpus Data,"Store and Manage Corpus Data

Description:
Store the processed and annotated corpus data in a database or file system, and implement a data management system to ensure data integrity, accessibility, and security.

Resources needed:
• Database Administrator
• Server Infrastructure
• Data Security Specialist",10/23/2026,11/15/2026,0,1d00592c-5925-4799-92b2-4a0ed96fa3c9,PlanExe
07951625-3298-4266-b5ec-2d474b1d3beb,Create Reference Dictionary,,11/15/2026,3/15/2027,0,1d00592c-5925-4799-92b2-4a0ed96fa3c9,PlanExe
c99296f3-5de7-4a5a-8db3-8cd8596afcc0,Define Dictionary Scope and Structure,"Define Dictionary Scope and Structure

Description:
Determine the scope of the dictionary (e.g., core vocabulary, specialized terms) and define its structure (e.g., entry format, part-of-speech tagging).

Resources needed:
• Linguists
• Lexicographers
• Technical Writers",11/15/2026,12/9/2026,0,07951625-3298-4266-b5ec-2d474b1d3beb,PlanExe
9528bb3f-ce18-418f-b5b9-94ee33dac88d,Gather and Analyze Word Data,"Gather and Analyze Word Data

Description:
Collect word data from the reference corpus and other sources, analyze word frequencies and usage patterns, and identify potential inconsistencies and ambiguities.

Resources needed:
• Linguists
• Corpus Linguists
• Data Analysts",12/9/2026,1/2/2027,0,c99296f3-5de7-4a5a-8db3-8cd8596afcc0,PlanExe
9e20ed45-3c04-486d-ad5f-4e96913a6095,Write Dictionary Entries,"Write Dictionary Entries

Description:
Write dictionary entries for each word, including definitions, pronunciations, example sentences, and usage notes, following the defined dictionary structure and style guidelines.

Resources needed:
• Lexicographers
• Technical Writers
• Editors",1/2/2027,1/26/2027,0,9528bb3f-ce18-418f-b5b9-94ee33dac88d,PlanExe
3770a6c7-2e2c-4a34-b4cc-86d24d621665,Review and Edit Dictionary Entries,"Review and Edit Dictionary Entries

Description:
Review and edit dictionary entries for accuracy, clarity, consistency, and adherence to the Clear English rules and style guidelines.

Resources needed:
• Linguists
• Editors
• Proofreaders",1/26/2027,2/19/2027,0,9e20ed45-3c04-486d-ad5f-4e96913a6095,PlanExe
5db4e50b-45df-4bc7-81eb-d983fd698dcc,Implement Dictionary in Digital Format,"Implement Dictionary in Digital Format

Description:
Implement the dictionary in a digital format (e.g., online database, mobile app) that is accessible and user-friendly, and integrate it with other Clear English resources.

Resources needed:
• Software Developers
• Database Administrators
• Web Designers",2/19/2027,3/15/2027,0,07951625-3298-4266-b5ec-2d474b1d3beb,PlanExe
b7056ae8-9d12-4033-bcdd-9893c2a01236,Validate Linguistic Scope,,3/15/2027,4/29/2027,0,3bb43e3e-050d-4565-9354-e6f60b5c1016,PlanExe
5e705f51-cf75-44ca-a23e-d9c557456a36,Analyze Ordinal Rule Impact on Corpus,"Analyze Ordinal Rule Impact on Corpus

Description:
Analyze the impact of proposed ordinal rules on the reference corpus to ensure consistency and identify potential conflicts.

Resources needed:
• Linguist
• Corpus Linguist
• Computational Linguist",3/15/2027,3/24/2027,0,b7056ae8-9d12-4033-bcdd-9893c2a01236,PlanExe
1baa1e92-0e5c-465f-bc66-72d8f44bd409,Analyze Spelling-to-Sound Rule Impact,"Analyze Spelling-to-Sound Rule Impact

Description:
Analyze the impact of proposed spelling-to-sound rules on the reference dictionary to ensure pronunciation consistency.

Resources needed:
• Linguist
• Phonetician
• Lexicographer",3/24/2027,4/2/2027,0,5e705f51-cf75-44ca-a23e-d9c557456a36,PlanExe
322c2de6-521f-4b84-b037-b093187d1b7e,Analyze Morphology Rule Impact on Corpus,"Analyze Morphology Rule Impact on Corpus

Description:
Analyze the impact of proposed morphology rules on the reference corpus to ensure grammatical correctness and identify potential ambiguities.

Resources needed:
• Linguist
• Grammarian
• Corpus Linguist",4/2/2027,4/11/2027,0,1baa1e92-0e5c-465f-bc66-72d8f44bd409,PlanExe
c27c62f1-e256-407f-a918-c22e6f0a46d5,Analyze Homograph Rule Impact on Corpus,"Analyze Homograph Rule Impact on Corpus

Description:
Analyze the impact of proposed homograph rules on the reference corpus to ensure semantic clarity and identify potential misinterpretations.

Resources needed:
• Linguist
• Semanticist
• Corpus Linguist",4/11/2027,4/20/2027,0,322c2de6-521f-4b84-b037-b093187d1b7e,PlanExe
79e78141-8859-4446-ade4-6c78d4bf5749,Editorial Board Review of Linguistic Scope,"Editorial Board Review of Linguistic Scope

Description:
The editorial board reviews the overall linguistic scope of Clear English, considering the impact of all rule sets on the corpus and dictionary.

Resources needed:
• Editorial Board Members
• Lead Linguist
• Project Manager",4/20/2027,4/29/2027,0,b7056ae8-9d12-4033-bcdd-9893c2a01236,PlanExe
71bdc3e6-f4b9-4846-9bc7-2284b3a0363a,Curriculum Development and Pilot Testing,,4/29/2027,10/12/2027,0,3bb43e3e-050d-4565-9354-e6f60b5c1016,PlanExe
e0086771-9114-4070-832c-0e567760a94b,Create Pilot Learning Materials,,4/29/2027,6/16/2027,0,71bdc3e6-f4b9-4846-9bc7-2284b3a0363a,PlanExe
75d6a207-b0c0-40e2-812f-315596b219b6,Identify Key Learning Objectives,"Identify Key Learning Objectives

Description:
Define the specific learning outcomes for each module, aligning with Clear English principles and target audience needs.

Resources needed:
• Linguists
• Educators
• Curriculum Development Specialists",4/29/2027,5/11/2027,0,e0086771-9114-4070-832c-0e567760a94b,PlanExe
c9aa0fb0-275f-45d3-b751-e9295607e864,Design Module Structure and Content,"Design Module Structure and Content

Description:
Develop a logical and engaging module structure, incorporating Clear English rules and examples, and creating interactive exercises.

Resources needed:
• Educators
• Technical Writers
• Graphic Designers",5/11/2027,5/23/2027,0,75d6a207-b0c0-40e2-812f-315596b219b6,PlanExe
af223cfa-d5e6-4004-8864-9b75f8c7a9c2,Develop Exercises and Activities,"Develop Exercises and Activities

Description:
Create a variety of exercises and activities to reinforce learning, including quizzes, games, and real-world application scenarios.

Resources needed:
• Educators
• Assessment Specialists
• Technical Writers",5/23/2027,6/4/2027,0,c9aa0fb0-275f-45d3-b751-e9295607e864,PlanExe
1fd5b8a5-b06a-401a-824b-f18a25f4d3de,Review and Revise Materials,"Review and Revise Materials

Description:
Conduct thorough reviews of all learning materials, incorporating feedback from linguists, educators, and target audience representatives.

Resources needed:
• Linguists
• Educators
• Usability Testers",6/4/2027,6/16/2027,0,e0086771-9114-4070-832c-0e567760a94b,PlanExe
4177bc52-95e5-49dd-91bf-dd96ffc49dda,Develop Assessments,,6/16/2027,7/16/2027,0,e0086771-9114-4070-832c-0e567760a94b,PlanExe
