project_key,project_name,project_description,project_start_date,project_end_date,project_progress,project_parent,originating_department
f7013fcf-e1fd-4d29-b8c0-727572d272c7,Establish Data Subject Rights Procedures,"Establish Data Subject Rights Procedures

Description:
Objective: Establish clear procedures for handling data subject requests, including the right to access, rectify, erase, restrict processing, and data portability, in compliance with GDPR requirements.
Scope: Develop processes for verifying data subject identity, responding to requests within the required timeframe, and documenting all actions taken.
Steps:
1.  Develop a data subject request form and submission process.
2.  Establish procedures for verifying data subject identity.
3.  Develop templates for responding to different types of data subject requests.
4.  Train staff on data subject rights procedures.
Deliverables: Documented data subject rights procedures and trained staff.

Resources needed:
• Project Manager
• GDPR Compliance Expert
• Legal Counsel
• Community Outreach Coordinator",3/29/2026,3/31/2026,0,4b77ae74-aa8e-4005-a6bb-042878ce1a8b,PlanExe
f723a552-736d-4f65-8c87-8f73a8ec059e,Define Workforce Mobilization Strategy,,3/31/2026,4/15/2026,0,4b77ae74-aa8e-4005-a6bb-042878ce1a8b,PlanExe
4510e80a-76a6-473a-8ee0-e5c11e2fd694,Identify Volunteer Roles and Responsibilities,"Identify Volunteer Roles and Responsibilities

Description:
Define specific roles for volunteers (outreach, cooling center support, transport), outlining responsibilities, required skills, and time commitments for each role. This ensures clear expectations and efficient task allocation.

Resources needed:
• Program Manager
• Community Outreach Coordinator",3/31/2026,4/3/2026,0,f723a552-736d-4f65-8c87-8f73a8ec059e,PlanExe
2aec2c43-12fd-43f9-8010-69addf31cb31,Develop Volunteer Recruitment Plan,"Develop Volunteer Recruitment Plan

Description:
Create a detailed plan for recruiting volunteers, including target demographics, recruitment channels (online platforms, community events, partnerships with NGOs), and messaging strategies to attract suitable candidates.

Resources needed:
• Community Outreach Coordinator
• Communications Specialist",4/3/2026,4/6/2026,0,4510e80a-76a6-473a-8ee0-e5c11e2fd694,PlanExe
f2c32050-5d5a-495d-b2e6-56064ca85cc5,Design Volunteer Training Program,"Design Volunteer Training Program

Description:
Develop a comprehensive training program covering heatwave safety, program protocols, communication skills, cultural sensitivity, and emergency procedures. Include both online and in-person training modules.

Resources needed:
• Training Specialist
• Healthcare Professional
• Program Manager",4/6/2026,4/9/2026,0,2aec2c43-12fd-43f9-8010-69addf31cb31,PlanExe
3726fd29-1bde-4a04-aa96-3d2e43dfe24a,Establish Volunteer Management System,"Establish Volunteer Management System

Description:
Implement a system for managing volunteers, including registration, scheduling, communication, tracking hours, providing support, and recognizing contributions. This ensures efficient coordination and volunteer satisfaction.

Resources needed:
• Volunteer Coordinator
• IT Support",4/9/2026,4/12/2026,0,f2c32050-5d5a-495d-b2e6-56064ca85cc5,PlanExe
1465e36d-c3d9-4fe1-8974-f98cfa9ff5ca,Define Contractor Roles and Responsibilities,"Define Contractor Roles and Responsibilities

Description:
Clearly define the roles and responsibilities of contractors involved in the project, including cooling center operations, home intervention installations, and transportation services. This ensures accountability and efficient service delivery.

Resources needed:
• Program Manager
• Procurement Specialist",4/12/2026,4/15/2026,0,f723a552-736d-4f65-8c87-8f73a8ec059e,PlanExe
fe414185-0435-4f20-a7b0-3503e9b57dab,Define Targeted Outreach Strategy,,4/15/2026,4/25/2026,0,f723a552-736d-4f65-8c87-8f73a8ec059e,PlanExe
c8d968dd-883d-4c0f-8486-cee25fb9b984,Identify vulnerable populations and locations,"Identify vulnerable populations and locations

Description:
Identify specific vulnerable populations (elderly, low-income, etc.) and their geographic locations within Thessaloniki. This involves analyzing demographic data, consulting with local NGOs, and mapping high-risk areas.

Resources needed:
• Demographic data
• GIS software
• Community outreach coordinator
• Local NGO contacts",4/15/2026,4/17/2026,0,fe414185-0435-4f20-a7b0-3503e9b57dab,PlanExe
f800f4bd-62c7-4123-a9c4-eea92defb998,Develop outreach materials and messaging,"Develop outreach materials and messaging

Description:
Create culturally sensitive and accessible outreach materials (flyers, posters, social media content) in multiple languages. Craft clear and concise messaging about heatwave risks and available resources.

Resources needed:
• Communications specialist
• Graphic designer
• Translator
• Cultural competency trainer",4/17/2026,4/19/2026,0,c8d968dd-883d-4c0f-8486-cee25fb9b984,PlanExe
8699b6f8-b179-4489-832f-9a42ce7b8d4e,Establish outreach channels and partnerships,"Establish outreach channels and partnerships

Description:
Identify and establish effective outreach channels (community events, social services, healthcare providers). Partner with trusted community organizations to reach vulnerable populations.

Resources needed:
• Community outreach coordinator
• Local NGO contacts
• Healthcare provider contacts
• Community event calendar",4/19/2026,4/21/2026,0,f800f4bd-62c7-4123-a9c4-eea92defb998,PlanExe
8c1917e2-d694-4fde-aab0-a3f38f934cac,Train outreach workers and volunteers,"Train outreach workers and volunteers

Description:
Provide training to outreach workers and volunteers on heatwave risks, program resources, communication techniques, and cultural sensitivity.

Resources needed:
• Training materials
• Trainers
• Volunteer coordinator
• Outreach workers",4/21/2026,4/23/2026,0,8699b6f8-b179-4489-832f-9a42ce7b8d4e,PlanExe
ed5cef5f-7150-4e76-8659-c646b7dfc9e3,Implement and track outreach activities,"Implement and track outreach activities

Description:
Execute the outreach plan, track the number of residents contacted, and monitor enrollment rates in the program. Collect feedback from residents on outreach methods.

Resources needed:
• Outreach workers
• Volunteers
• Tracking system
• Data analyst",4/23/2026,4/25/2026,0,fe414185-0435-4f20-a7b0-3503e9b57dab,PlanExe
66b32b0f-0c4d-4579-b838-09c321698fb4,Define Resource Allocation Model,,4/25/2026,5/5/2026,0,fe414185-0435-4f20-a7b0-3503e9b57dab,PlanExe
5ba1cf37-090d-4750-88be-de5258925cfa,Assess current resource allocation,"Assess current resource allocation

Description:
Analyze existing resource distribution across project activities to identify potential inefficiencies and areas for improvement. This includes reviewing budget allocations, staffing assignments, and equipment utilization.

Resources needed:
• Project Manager
• Financial Analyst
• Data Analyst",4/25/2026,4/27/2026,0,66b32b0f-0c4d-4579-b838-09c321698fb4,PlanExe
811ee237-62e7-4634-9eba-e9a30f0271d3,Identify key resource constraints,"Identify key resource constraints

Description:
Determine the critical resource limitations that could impact project success, such as funding limitations, staffing shortages, or equipment availability. This involves conducting a resource capacity assessment and identifying potential bottlenecks.

Resources needed:
• Project Manager
• Resource Manager
• Stakeholders",4/27/2026,4/29/2026,0,5ba1cf37-090d-4750-88be-de5258925cfa,PlanExe
4f24e815-42b9-4cad-acbc-b3011e7b3fee,Develop resource allocation scenarios,"Develop resource allocation scenarios

Description:
Create alternative resource allocation plans that address identified constraints and optimize resource utilization. This includes exploring different funding models, staffing strategies, and equipment procurement options.

Resources needed:
• Project Manager
• Financial Analyst
• Operations Manager",4/29/2026,5/1/2026,0,811ee237-62e7-4634-9eba-e9a30f0271d3,PlanExe
4f6fef54-e7a1-414d-a288-12854dbc904d,Evaluate and select optimal model,"Evaluate and select optimal model

Description:
Assess the feasibility, cost-effectiveness, and impact of each resource allocation scenario. This involves conducting a cost-benefit analysis, risk assessment, and stakeholder consultation to select the most appropriate model.

Resources needed:
• Project Manager
• Stakeholders
• Financial Analyst",5/1/2026,5/3/2026,0,4f24e815-42b9-4cad-acbc-b3011e7b3fee,PlanExe
c876a419-a145-4261-afe8-df16f1a1802c,Document and communicate allocation model,"Document and communicate allocation model

Description:
Create a detailed resource allocation plan that outlines the selected model, including budget allocations, staffing assignments, and equipment distribution. Communicate the plan to all relevant stakeholders and obtain their approval.

Resources needed:
• Project Manager
• Communications Specialist
• Stakeholders",5/3/2026,5/5/2026,0,66b32b0f-0c4d-4579-b838-09c321698fb4,PlanExe
0c4bf00b-11a2-48fb-9a1d-5044b23aec0c,Define Proactive Health Coordination Strategy,,5/5/2026,5/15/2026,0,10e3c465-d3ea-4fb6-8cda-4e1a05e1ceab,PlanExe
12b74aa7-b2c8-4fdf-ae41-a11d74750351,Identify key healthcare stakeholders (1),"Identify key healthcare stakeholders

Description:
Identify hospitals, clinics, and primary care physicians in Thessaloniki that serve vulnerable populations. Determine points of contact and establish initial communication.

Resources needed:
• Project Manager
• Community Outreach Coordinator",5/5/2026,5/7/2026,0,0c4bf00b-11a2-48fb-9a1d-5044b23aec0c,PlanExe
83846b9d-6e4c-4ba4-94e7-52bee94bd40b,Develop heat-related illness protocols,"Develop heat-related illness protocols

Description:
Create standardized protocols for healthcare providers to identify, treat, and report heat-related illnesses. Ensure protocols align with national guidelines and are culturally sensitive.

Resources needed:
• Medical Consultant
• Healthcare System Coordinator",5/7/2026,5/9/2026,0,12b74aa7-b2c8-4fdf-ae41-a11d74750351,PlanExe
df75b9c3-7c5e-4e2e-b2ff-704c896ae164,Establish communication channels,"Establish communication channels

Description:
Set up secure and reliable communication channels between the program and healthcare providers. This includes phone lines, email lists, and potentially a secure online platform for data sharing (GDPR compliant).

Resources needed:
• IT Specialist
• Healthcare System Coordinator",5/9/2026,5/11/2026,0,83846b9d-6e4c-4ba4-94e7-52bee94bd40b,PlanExe
d35a9ff4-b2ed-4b7c-9945-1704e7744703,Conduct healthcare provider training,"Conduct healthcare provider training

Description:
Provide training sessions for healthcare providers on the heat response program, heat-related illness protocols, and data reporting procedures. Offer continuing education credits to incentivize participation.

Resources needed:
• Medical Consultant
• Training Coordinator",5/11/2026,5/13/2026,0,df75b9c3-7c5e-4e2e-b2ff-704c896ae164,PlanExe
5ef6191f-ae09-4944-82fa-fb2455f3da0b,Integrate program into healthcare workflows (1),"Integrate program into healthcare workflows

Description:
Work with healthcare providers to integrate the heat response program into their existing workflows. This may involve modifying intake forms, updating electronic health records, and establishing referral pathways.

Resources needed:
• Healthcare System Coordinator
• IT Specialist",5/13/2026,5/15/2026,0,0c4bf00b-11a2-48fb-9a1d-5044b23aec0c,PlanExe
4579fe9b-b0c8-4a2f-98ab-ca2d94436708,Partnership & Resource Procurement,,5/15/2026,8/15/2026,0,10e3c465-d3ea-4fb6-8cda-4e1a05e1ceab,PlanExe
1c8419bb-5c51-466a-9f23-fc384e905703,Establish Partnerships with Local NGOs,,5/15/2026,5/23/2026,0,4579fe9b-b0c8-4a2f-98ab-ca2d94436708,PlanExe
b4d2e621-b8b7-4720-b52d-5a14de0b996c,Identify potential NGO partners,"Identify potential NGO partners

Description:
Objective: Identify local NGOs with experience in public health, community outreach, and vulnerable population support.
Scope: Research and compile a list of NGOs operating in Thessaloniki that align with the project's goals.
Steps: 1. Conduct online research. 2. Consult with local authorities. 3. Review NGO websites and reports. 4. Create a shortlist of potential partners.
Deliverables: A list of potential NGO partners with contact information and a brief description of their relevant experience.

Resources needed:
• Project Manager
• Community Outreach Coordinator
• Researcher",5/15/2026,5/17/2026,0,1c8419bb-5c51-466a-9f23-fc384e905703,PlanExe
04ab485b-06b6-4a86-a045-10edf069e632,Assess NGO capacity and alignment,"Assess NGO capacity and alignment

Description:
Objective: Evaluate the capacity and alignment of shortlisted NGOs with the project's objectives and requirements.
Scope: Assess the NGOs' resources, expertise, and willingness to participate in the heat response program.
Steps: 1. Send out questionnaires to shortlisted NGOs. 2. Conduct interviews with key personnel. 3. Review their past performance and financial stability. 4. Assess their understanding of GDPR compliance.
Deliverables: A detailed assessment report for each shortlisted NGO, including their capacity, alignment, and potential contributions to the project.

Resources needed:
• Project Manager
• Community Outreach Coordinator
• GDPR Compliance Officer",5/17/2026,5/19/2026,0,b4d2e621-b8b7-4720-b52d-5a14de0b996c,PlanExe
212529f4-1c6f-42c8-8618-04957f491b46,Negotiate partnership agreements,"Negotiate partnership agreements

Description:
Objective: Negotiate and finalize partnership agreements with selected NGOs, outlining roles, responsibilities, and resource allocation.
Scope: Develop legally sound and mutually beneficial agreements that ensure effective collaboration and accountability.
Steps: 1. Draft partnership agreement templates. 2. Conduct negotiation meetings with selected NGOs. 3. Revise agreements based on feedback. 4. Obtain legal review and approval.
Deliverables: Signed partnership agreements with selected NGOs, clearly defining roles, responsibilities, and resource allocation.

Resources needed:
• Project Manager
• Legal Counsel
• Community Outreach Coordinator",5/19/2026,5/21/2026,0,04ab485b-06b6-4a86-a045-10edf069e632,PlanExe
d1bb7d7c-8857-473e-b308-70afc32fcba3,Establish communication protocols (1),"Establish communication protocols

Description:
Objective: Establish clear communication protocols with partner NGOs to ensure effective information sharing and coordination.
Scope: Define communication channels, reporting requirements, and escalation procedures for addressing issues and resolving conflicts.
Steps: 1. Develop a communication plan. 2. Conduct training sessions for NGO staff. 3. Establish regular meetings and reporting schedules. 4. Implement a system for tracking and resolving issues.
Deliverables: A documented communication plan and established communication channels with partner NGOs.

Resources needed:
• Project Manager
• Community Outreach Coordinator
• Communications Specialist",5/21/2026,5/23/2026,0,1c8419bb-5c51-466a-9f23-fc384e905703,PlanExe
8b10a98f-9381-42f8-8a51-63718dae9410,Establish Partnerships with Healthcare Providers,,5/23/2026,6/2/2026,0,1c8419bb-5c51-466a-9f23-fc384e905703,PlanExe
58c3639b-70a2-45ac-8729-46812ac32dee,Identify Key Healthcare Stakeholders (2),"Identify Key Healthcare Stakeholders

Description:
Identify key individuals and departments within hospitals, emergency services, and primary care facilities to engage with the program. This includes understanding their roles, responsibilities, and existing workflows related to heatwave response.

Resources needed:
• Project Manager
• Community Outreach Coordinator
• Healthcare Liaison",5/23/2026,5/25/2026,0,8b10a98f-9381-42f8-8a51-63718dae9410,PlanExe
81109f1f-abe1-4115-9a24-a5bffbc3e7a5,Develop Partnership Agreements,"Develop Partnership Agreements

Description:
Create formal partnership agreements outlining the roles, responsibilities, and data sharing protocols for each healthcare provider. Ensure compliance with GDPR and other relevant regulations.

Resources needed:
• Project Manager
• Legal Counsel
• Healthcare Liaison",5/25/2026,5/27/2026,0,58c3639b-70a2-45ac-8729-46812ac32dee,PlanExe
6f7e1516-4ad2-4a74-93c4-f78c50c04c5a,Establish Communication Protocols (2),"Establish Communication Protocols

Description:
Define clear communication channels and protocols for sharing information about heat alerts, patient referrals, and program updates between the program and healthcare providers. This includes establishing contact lists, communication schedules, and escalation procedures.

Resources needed:
• Project Manager
• IT Specialist
• Healthcare Liaison",5/27/2026,5/29/2026,0,81109f1f-abe1-4115-9a24-a5bffbc3e7a5,PlanExe
aa402e02-ffaa-45f1-959d-5beeec3929e3,Conduct Training for Healthcare Staff (1),"Conduct Training for Healthcare Staff

Description:
Provide training to healthcare staff on heat-related illnesses, program services, and referral procedures. This includes developing training materials, scheduling training sessions, and tracking attendance.

Resources needed:
• Healthcare Liaison
• Medical Experts
• Training Coordinator",5/29/2026,5/31/2026,0,6f7e1516-4ad2-4a74-93c4-f78c50c04c5a,PlanExe
a2ec0418-af8d-4791-a22c-c33077273d6c,Integrate Program into Healthcare Workflows (2),"Integrate Program into Healthcare Workflows

Description:
Work with healthcare providers to integrate the heatwave response program into their existing workflows. This includes developing referral forms, updating patient intake procedures, and providing access to program resources.

Resources needed:
• Healthcare Liaison
• IT Specialist
• Healthcare Providers",5/31/2026,6/2/2026,0,8b10a98f-9381-42f8-8a51-63718dae9410,PlanExe
6056cc0a-a753-463f-946a-f8049d1068f0,Establish Partnerships with Transport Services,,6/2/2026,6/14/2026,0,8b10a98f-9381-42f8-8a51-63718dae9410,PlanExe
067fbbfd-b15d-45cb-82f9-d8efb96a736b,Identify potential transport service providers,"Identify potential transport service providers

Description:
Research and identify a pool of potential taxi/transport service providers in Thessaloniki that meet the program's requirements (e.g., accessibility, availability, cost).

Resources needed:
• Project Manager
• Procurement Specialist
• Research Assistant",6/2/2026,6/5/2026,0,6056cc0a-a753-463f-946a-f8049d1068f0,PlanExe
a0ef3f0c-3a6b-461d-a9bc-e7d569ad02f5,Assess provider capabilities and compliance,"Assess provider capabilities and compliance

Description:
Evaluate the identified transport providers based on their capacity, vehicle accessibility, insurance coverage, driver qualifications, and compliance with relevant regulations.

Resources needed:
• Procurement Specialist
• Legal Counsel
• Accessibility Consultant",6/5/2026,6/8/2026,0,067fbbfd-b15d-45cb-82f9-d8efb96a736b,PlanExe
0c1ba7f9-e156-454e-b30d-1e037aae3f75,Negotiate contract terms and service level agreements,"Negotiate contract terms and service level agreements

Description:
Negotiate contract terms with selected transport providers, including pricing, service availability, response times, data privacy (GDPR compliance), and service level agreements (SLAs).

Resources needed:
• Project Manager
• Procurement Specialist
• Legal Counsel",6/8/2026,6/11/2026,0,a0ef3f0c-3a6b-461d-a9bc-e7d569ad02f5,PlanExe
d4fcbefe-0988-46dd-b7c6-3874446e15bc,Formalize agreements with transport providers,"Formalize agreements with transport providers

Description:
Finalize and execute partnership agreements with the chosen taxi/transport providers, ensuring all legal and contractual requirements are met. Establish communication protocols and reporting mechanisms.

Resources needed:
• Project Manager
• Legal Counsel
• Administrative Assistant",6/11/2026,6/14/2026,0,6056cc0a-a753-463f-946a-f8049d1068f0,PlanExe
bf843028-3811-4956-be63-9f83bb5e2d17,Procure Cooling Center Equipment,,6/14/2026,7/4/2026,0,6056cc0a-a753-463f-946a-f8049d1068f0,PlanExe
720d46b7-dfbc-4ccd-92ac-c52f6db7923c,Define Cooling Center Equipment Specifications,"Define Cooling Center Equipment Specifications

Description:
Determine the specific requirements for cooling center equipment, including fans, water dispensers, seating, and any other necessary items. This involves considering factors such as capacity, energy efficiency, durability, and compliance with safety standards.

Resources needed:
• Project Manager
• Facilities Manager
• Health and Safety Officer",6/14/2026,6/18/2026,0,bf843028-3811-4956-be63-9f83bb5e2d17,PlanExe
7382410f-7d59-4d57-a2b6-0879fd1de50f,Identify Potential Equipment Suppliers,"Identify Potential Equipment Suppliers

Description:
Research and identify potential suppliers of cooling center equipment. This includes gathering information on their product offerings, pricing, delivery timelines, and reputation. Prioritize suppliers with a proven track record of providing high-quality equipment and reliable service.

Resources needed:
• Procurement Specialist
• Research Assistant",6/18/2026,6/22/2026,0,720d46b7-dfbc-4ccd-92ac-c52f6db7923c,PlanExe
f8c92ce0-c030-4dd8-bbbf-a803678d6853,Obtain Quotes and Evaluate Proposals,"Obtain Quotes and Evaluate Proposals

Description:
Request quotes from multiple suppliers for the required cooling center equipment. Evaluate the proposals based on factors such as price, quality, delivery timeline, warranty, and supplier reputation. Conduct a thorough cost-benefit analysis to determine the most suitable option.

Resources needed:
• Procurement Specialist
• Project Manager",6/22/2026,6/26/2026,0,7382410f-7d59-4d57-a2b6-0879fd1de50f,PlanExe
