project_key,project_name,project_description,project_start_date,project_end_date,project_progress,project_parent,originating_department
94f7a5eb-682d-40f0-9d1c-adb65f7169c4,Negotiate Funding Agreements and Contracts,"Negotiate Funding Agreements and Contracts

Description:
Negotiate the terms and conditions of funding agreements and contracts with selected funding sources. This involves ensuring favorable terms for the project, protecting intellectual property rights, and complying with all relevant legal and regulatory requirements.

Resources needed:
• Partnerships & Funding Manager
• Legal Counsel
• Risk & Compliance Officer",6/1/2026,6/16/2026,0,f2595e1b-4d8e-4a04-a92c-2589322c7135,PlanExe
57e5602e-f082-42c6-9bb9-1b8467e9d81e,Secure Commitment Letters and Initial Disbursements,"Secure Commitment Letters and Initial Disbursements

Description:
Obtain commitment letters from funding sources and secure initial disbursements of funds. This involves finalizing all necessary paperwork, coordinating with financial institutions, and ensuring timely receipt of funds to support project activities.

Resources needed:
• Partnerships & Funding Manager
• Financial Analyst
• Accounting Team",6/16/2026,7/1/2026,0,d46f1fa4-a60f-4c37-9f57-c3142104d99c,PlanExe
18929eca-351a-46f7-9a47-f8a556e5e489,Define Strategic Decisions,,7/1/2026,7/16/2026,0,db98d28e-78ad-4e82-bd74-3d7fdac2f3cd,PlanExe
b2cf0220-b1b8-40ab-bdcc-df683128ca5e,Analyze Market Trends and Competitor Strategies,"Analyze Market Trends and Competitor Strategies

Description:
Conduct thorough market research to identify current trends, emerging technologies, and competitor strategies in the open-world game genre. Analyze successful and unsuccessful game design choices to inform strategic decisions.

Resources needed:
• Market Research Analyst
• Game Industry Analyst
• Competitive Intelligence Tools",7/1/2026,7/4/2026,0,18929eca-351a-46f7-9a47-f8a556e5e489,PlanExe
f70d4282-7375-4f96-88e2-df13478095f4,Define Core Pillars and Unique Selling Points,"Define Core Pillars and Unique Selling Points

Description:
Establish the core pillars of the game, including gameplay mechanics, narrative themes, and world design. Identify unique selling points that differentiate the game from competitors and resonate with the target audience.

Resources needed:
• Lead Game Designer
• Creative Director
• Marketing Team",7/4/2026,7/7/2026,0,b2cf0220-b1b8-40ab-bdcc-df683128ca5e,PlanExe
56e7fed3-e0d9-4afc-9da5-27f41f30aa3d,Determine Target Audience and Player Preferences,"Determine Target Audience and Player Preferences

Description:
Identify the target audience for the game based on demographics, gaming habits, and preferences. Conduct surveys, focus groups, and data analysis to understand player expectations and desires.

Resources needed:
• Market Research Analyst
• Data Scientist
• Community Manager",7/7/2026,7/10/2026,0,f70d4282-7375-4f96-88e2-df13478095f4,PlanExe
f6a480de-3d4f-46e2-ba0b-428f59ab7f5c,Establish Key Performance Indicators (KPIs),"Establish Key Performance Indicators (KPIs)

Description:
Define key performance indicators (KPIs) to measure the success of the game, including player engagement, retention, and monetization. Set realistic targets for each KPI based on market benchmarks and project goals.

Resources needed:
• Project Manager
• Data Analyst
• Executive Producer",7/10/2026,7/13/2026,0,56e7fed3-e0d9-4afc-9da5-27f41f30aa3d,PlanExe
0e2c0e81-f4d1-4fd5-8bb8-5c46e962d98b,Outline Long-Term Vision and Expansion Plans,"Outline Long-Term Vision and Expansion Plans

Description:
Develop a long-term vision for the game, including potential sequels, expansions, and spin-offs. Outline plans for post-launch content updates, community engagement, and ongoing support.

Resources needed:
• Creative Director
• Executive Producer
• Strategic Planning Team",7/13/2026,7/16/2026,0,18929eca-351a-46f7-9a47-f8a556e5e489,PlanExe
2e1736ba-7972-4cc7-bed0-338ab31f6499,Pre-Production & Technology Assessment,,7/16/2026,4/4/2027,0,db98d28e-78ad-4e82-bd74-3d7fdac2f3cd,PlanExe
9f26e919-0465-4074-bf7a-17cbe43a07d1,Evaluate Technological Integration Options,,7/16/2026,8/25/2026,0,2e1736ba-7972-4cc7-bed0-338ab31f6499,PlanExe
a792f3c1-8156-4f5f-8ebc-a2fd6098db97,Research game engine capabilities,"Research game engine capabilities

Description:
Objective: Determine the capabilities of various game engines (Unreal Engine, Unity, etc.) for the project's specific needs.
Scope: Evaluate engine features related to open-world environments, procedural generation, AI, and graphics fidelity.
Steps: Review engine documentation, conduct performance tests, and consult with engine experts.
Deliverables: A comparative analysis report of game engine capabilities.

Resources needed:
• Technical Director
• Lead Programmer
• Game Engine Specialist",7/16/2026,7/26/2026,0,9f26e919-0465-4074-bf7a-17cbe43a07d1,PlanExe
86978a5a-6aea-42ea-a58e-86791259bb04,Evaluate procedural generation tools,"Evaluate procedural generation tools

Description:
Objective: Assess the suitability of different procedural generation tools for creating diverse and high-quality content.
Scope: Evaluate tools like Houdini, World Machine, and Substance Designer for terrain generation, asset creation, and environment design.
Steps: Conduct tool trials, create sample content, and evaluate performance.
Deliverables: A report on the strengths and weaknesses of different procedural generation tools.

Resources needed:
• AI and Procedural Generation Lead
• Technical Artist
• Environment Artist",7/26/2026,8/5/2026,0,a792f3c1-8156-4f5f-8ebc-a2fd6098db97,PlanExe
09a66625-ba6b-4e71-89ca-62f736a93a44,Assess AI integration frameworks,"Assess AI integration frameworks

Description:
Objective: Identify and evaluate AI frameworks that can be integrated into the game engine for realistic NPC behavior and dynamic interactions.
Scope: Evaluate AI frameworks like Behavior Designer, RAIN AI, and custom AI solutions.
Steps: Conduct framework trials, implement sample AI behaviors, and evaluate performance.
Deliverables: A report on the suitability of different AI frameworks for the project.

Resources needed:
• AI Programmer
• Game Designer
• Technical Director",8/5/2026,8/15/2026,0,86978a5a-6aea-42ea-a58e-86791259bb04,PlanExe
71338d5e-6b36-4fb5-8c3e-e66904cf6b20,Test graphics fidelity options,"Test graphics fidelity options

Description:
Objective: Evaluate different graphics rendering techniques and technologies to achieve next-gen visual fidelity.
Scope: Evaluate techniques like ray tracing, global illumination, and advanced shading models.
Steps: Conduct performance tests, create visual prototypes, and evaluate visual quality.
Deliverables: A report on the performance and visual quality of different graphics rendering techniques.

Resources needed:
• Graphics Programmer
• Art Director
• Technical Artist",8/15/2026,8/25/2026,0,9f26e919-0465-4074-bf7a-17cbe43a07d1,PlanExe
357d6fd3-835b-483b-b44e-ccc6d934a777,Conduct World Design Feasibility Study,,8/25/2026,10/19/2026,0,9f26e919-0465-4074-bf7a-17cbe43a07d1,PlanExe
24efa219-d7e7-4eb1-b8a5-b203949b8cd7,Define World Size and Scope,"Define World Size and Scope

Description:
Determine the geographical boundaries and overall scale of the game world, considering factors like player travel time, density of points of interest, and technical limitations. Define key areas for handcrafted content versus procedurally generated content.

Resources needed:
• Open World Director
• Lead Game Designer
• Technical Director
• Level Designers",8/25/2026,9/5/2026,0,357d6fd3-835b-483b-b44e-ccc6d934a777,PlanExe
b9a9f449-027e-479b-b71b-52e0b2faf59c,Prototype Key City Layouts,"Prototype Key City Layouts

Description:
Create basic layouts for Los Angeles, Detroit, and Miami within the game engine to test navigation, scale, and visual style. Focus on capturing the unique characteristics of each city.

Resources needed:
• Level Designers
• Environment Artists
• Technical Artists
• Game Engine Programmers",9/5/2026,9/16/2026,0,24efa219-d7e7-4eb1-b8a5-b203949b8cd7,PlanExe
91d8541e-291e-4fb0-b4b2-9495ef1d0aec,Assess Procedural Generation Tools,"Assess Procedural Generation Tools

Description:
Evaluate different procedural generation tools and techniques for creating terrain, buildings, and other world elements. Determine which tools best fit the project's needs and budget.

Resources needed:
• Technical Director
• AI and Procedural Generation Lead
• Game Engine Programmers
• Technical Artists",9/16/2026,9/27/2026,0,b9a9f449-027e-479b-b71b-52e0b2faf59c,PlanExe
1a1295d2-c7fc-4e58-a63a-448b788844d1,Estimate Asset Creation Workload,"Estimate Asset Creation Workload

Description:
Calculate the number of assets (buildings, vehicles, props, etc.) required to populate the game world. Estimate the time and resources needed to create these assets, considering both handcrafted and procedurally generated content.

Resources needed:
• Art Director
• Lead Environment Artist
• Producers
• Asset Creation Team",9/27/2026,10/8/2026,0,91d8541e-291e-4fb0-b4b2-9495ef1d0aec,PlanExe
12134702-af3a-48b4-8a6e-8fe684934a85,Evaluate Technical Constraints and Performance,"Evaluate Technical Constraints and Performance

Description:
Identify potential technical limitations that could impact the world design, such as memory usage, draw calls, and streaming performance. Conduct performance tests to ensure the game runs smoothly on target hardware.

Resources needed:
• Technical Director
• Game Engine Programmers
• Performance Optimization Team
• QA Testers",10/8/2026,10/19/2026,0,357d6fd3-835b-483b-b44e-ccc6d934a777,PlanExe
bdb7cfc8-1ceb-43ba-a6de-1426352a9206,Validate Procedural Content Strategy,,10/19/2026,12/18/2026,0,357d6fd3-835b-483b-b44e-ccc6d934a777,PlanExe
adfa9782-0f7d-499a-a659-d464c9d113f9,Define Procedural Content Generation Scope,"Define Procedural Content Generation Scope

Description:
Establish the boundaries and objectives for procedural content generation, including the types of content to be generated, the level of detail required, and the overall aesthetic style.

Resources needed:
• AI and Procedural Generation Lead
• Lead Game Designer
• Art Director
• Narrative Director",10/19/2026,10/31/2026,0,bdb7cfc8-1ceb-43ba-a6de-1426352a9206,PlanExe
1c7b92da-7e15-46f7-8878-a02707883930,Select Procedural Generation Tools and Tech,"Select Procedural Generation Tools and Tech

Description:
Evaluate and select the appropriate tools and technologies for procedural content generation, considering factors such as performance, ease of use, integration with the game engine, and the ability to generate diverse and high-quality content.

Resources needed:
• AI and Procedural Generation Lead
• Software Engineers
• Technical Artists",10/31/2026,11/12/2026,0,adfa9782-0f7d-499a-a659-d464c9d113f9,PlanExe
f3cca95c-b536-4c8e-9e80-e5ce564ba7f1,Develop Procedural Generation Algorithms (1),"Develop Procedural Generation Algorithms

Description:
Design and implement the algorithms that will be used to generate procedural content, ensuring that they are efficient, scalable, and capable of producing a wide range of variations.

Resources needed:
• AI and Procedural Generation Lead
• Software Engineers",11/12/2026,11/24/2026,0,1c7b92da-7e15-46f7-8878-a02707883930,PlanExe
b02c4f37-da32-4e84-8c8b-ca307a8dd6fa,Integrate Procedural Content into Game World,"Integrate Procedural Content into Game World

Description:
Integrate the procedurally generated content into the game world, ensuring that it seamlessly blends with handcrafted elements and that it is properly optimized for performance.

Resources needed:
• AI and Procedural Generation Lead
• Level Designers
• Technical Artists",11/24/2026,12/6/2026,0,f3cca95c-b536-4c8e-9e80-e5ce564ba7f1,PlanExe
2c892b47-f5cc-4265-bf8b-833f81dd5891,Test and Refine Generated Content,"Test and Refine Generated Content

Description:
Conduct thorough testing of the procedurally generated content, gathering player feedback and making adjustments to the algorithms and integration to improve the quality, diversity, and overall player experience.

Resources needed:
• AI and Procedural Generation Lead
• Game Testers
• Level Designers
• Narrative Director",12/6/2026,12/18/2026,0,bdb7cfc8-1ceb-43ba-a6de-1426352a9206,PlanExe
44fe51a3-ce3d-446c-85fb-02f9ea7aa3c8,Assess Moral Ambiguity Spectrum,,12/18/2026,1/19/2027,0,bdb7cfc8-1ceb-43ba-a6de-1426352a9206,PlanExe
f14c425f-d5a6-4dc2-9adc-d2c0a48ad3ec,Research moral choices in similar games,"Research moral choices in similar games

Description:
Objective: Understand how moral choices impact player engagement and reception in comparable titles.
Scope: Review existing literature, analyze game mechanics, and gather player feedback.
Steps: Identify relevant games, document moral systems, and conduct player surveys.
Deliverables: A comprehensive report on moral choices in similar games.

Resources needed:
• Game researchers
• Game analysts
• Survey tools",12/18/2026,12/26/2026,0,44fe51a3-ce3d-446c-85fb-02f9ea7aa3c8,PlanExe
dcb3a2de-e4e5-424e-a58f-992e9b3c6ee7,Analyze cultural sensitivity of themes,"Analyze cultural sensitivity of themes

Description:
Objective: Assess the potential for cultural insensitivity or offense in proposed game themes.
Scope: Review themes for potential biases, stereotypes, or misrepresentations.
Steps: Consult with cultural sensitivity experts, conduct focus groups, and analyze feedback.
Deliverables: A report identifying potential cultural sensitivity issues and recommendations for mitigation.

Resources needed:
• Cultural sensitivity experts
• Focus group facilitators
• Analysts",12/26/2026,1/3/2027,0,f14c425f-d5a6-4dc2-9adc-d2c0a48ad3ec,PlanExe
079909dd-4585-47ab-ade4-aaa02698f20e,Simulate impact on player engagement,"Simulate impact on player engagement

Description:
Objective: Determine how moral ambiguity affects player engagement and retention.
Scope: Create scenarios with varying degrees of moral ambiguity and measure player reactions.
Steps: Develop prototypes, conduct playtesting sessions, and analyze player data.
Deliverables: A report on the impact of moral ambiguity on player engagement.

Resources needed:
• Game designers
• Playtesters
• Data analysts",1/3/2027,1/11/2027,0,dcb3a2de-e4e5-424e-a58f-992e9b3c6ee7,PlanExe
f7d09ca3-7304-484e-b38a-004c360b6d5a,Gather player feedback on moral themes,"Gather player feedback on moral themes

Description:
Objective: Collect player opinions and reactions to proposed moral themes and choices.
Scope: Conduct surveys, focus groups, and interviews to gather qualitative and quantitative data.
Steps: Design surveys, recruit participants, and analyze responses.
Deliverables: A comprehensive report summarizing player feedback on moral themes.

Resources needed:
• Survey designers
• Focus group facilitators
• Interviewers",1/11/2027,1/19/2027,0,44fe51a3-ce3d-446c-85fb-02f9ea7aa3c8,PlanExe
9c95d164-16ff-4894-b86b-c709a2f81e59,Prototype Core Gameplay Mechanics,,1/19/2027,4/4/2027,0,2e1736ba-7972-4cc7-bed0-338ab31f6499,PlanExe
0d3f9900-f9fd-47ed-94ea-43d45fa4c2b1,Design core combat mechanics prototype,"Design core combat mechanics prototype

Description:
Design and implement a basic prototype for core combat mechanics, including melee, shooting, and cover systems. Focus on responsiveness and player feel.

Resources needed:
• Game Designers
• Gameplay Programmers
• Animation Team",1/19/2027,2/3/2027,0,9c95d164-16ff-4894-b86b-c709a2f81e59,PlanExe
d8649b67-795f-4d70-9708-e564c1158aec,Prototype vehicle handling and physics,"Prototype vehicle handling and physics

Description:
Develop a prototype for vehicle handling, including driving, drifting, and collisions. Experiment with different physics models to achieve a satisfying driving experience.

Resources needed:
• Physics Programmers
• Vehicle Artists
• Game Designers",2/3/2027,2/18/2027,0,0d3f9900-f9fd-47ed-94ea-43d45fa4c2b1,PlanExe
411c904f-3352-4042-b0ec-36b8b566eaf7,Implement basic heist gameplay loop,"Implement basic heist gameplay loop

Description:
Create a simplified heist scenario, including planning, execution, and escape phases. Focus on core mechanics like stealth, hacking, and combat.

Resources needed:
• Game Designers
• Level Designers
• AI Programmers",2/18/2027,3/5/2027,0,d8649b67-795f-4d70-9708-e564c1158aec,PlanExe
0cbdafcc-5c6a-4124-827f-2d2ba73ad1ae,Prototype NPC interaction and AI,"Prototype NPC interaction and AI

Description:
Develop a prototype for NPC interaction, including dialogue, reactions, and basic AI behaviors. Focus on creating believable and engaging NPC encounters.

Resources needed:
• AI Programmers
• Narrative Designers
• Character Artists",3/5/2027,3/20/2027,0,411c904f-3352-4042-b0ec-36b8b566eaf7,PlanExe
877e201c-0500-469c-82b1-3b7a999f98b9,Test and iterate on prototypes,"Test and iterate on prototypes

Description:
Conduct playtesting sessions with internal and external testers to gather feedback on the core gameplay mechanics. Iterate on the prototypes based on the feedback received.

Resources needed:
• Game Designers
• Gameplay Programmers
• Testers",3/20/2027,4/4/2027,0,9c95d164-16ff-4894-b86b-c709a2f81e59,PlanExe
6ec96916-e0ce-4e4f-a7ac-31447aef5f59,Content Creation & World Building,,4/4/2027,6/23/2033,0,2e1736ba-7972-4cc7-bed0-338ab31f6499,PlanExe
12cc989c-f59c-487f-84de-3d7c78c67ae4,Develop Open World Environment,,4/4/2027,4/3/2029,0,6ec96916-e0ce-4e4f-a7ac-31447aef5f59,PlanExe
0e662ca9-b28c-4081-bf19-59a0ee6d1451,"Design City Layouts (LA, Detroit, Miami)","Design City Layouts (LA, Detroit, Miami)

Description:
Create detailed city layouts for Los Angeles, Detroit, and Miami, considering geographical accuracy, iconic landmarks, and distinct architectural styles. This includes planning road networks, building placements, and points of interest.

Resources needed:
• Urban Planners
• Level Designers
• Art Directors
• Reference Materials (maps, photos)",4/4/2027,8/28/2027,0,12cc989c-f59c-487f-84de-3d7c78c67ae4,PlanExe
a0996723-5a5d-4016-8a4e-6f1151512bf8,Develop Procedural Generation Algorithms (2),"Develop Procedural Generation Algorithms

Description:
Create and refine procedural generation algorithms to populate the open world with diverse and realistic environments, including buildings, vegetation, and terrain. Focus on balancing automation with artistic control to ensure quality and avoid repetition.

Resources needed:
• AI Programmers
• Procedural Generation Specialists
• Technical Artists
• Game Engine Experts",8/28/2027,1/21/2028,0,0e662ca9-b28c-4081-bf19-59a0ee6d1451,PlanExe
4bfb070c-77f2-4b43-821c-ecfff9cb6eb6,Handcraft Key Locations and Landmarks,"Handcraft Key Locations and Landmarks

Description:
Design and build detailed, handcrafted locations and landmarks that are central to the game's narrative and gameplay. These areas should be visually stunning and offer unique experiences for players to explore.

Resources needed:
• Level Designers
• 3D Modelers
• Texture Artists
• Lighting Artists",1/21/2028,6/15/2028,0,a0996723-5a5d-4016-8a4e-6f1151512bf8,PlanExe
253f7482-1dfd-474b-a500-31967bba0c04,Integrate Handcrafted and Procedural Content,"Integrate Handcrafted and Procedural Content

Description:
Seamlessly integrate handcrafted locations and landmarks with the procedurally generated environment. Ensure smooth transitions, consistent visual quality, and a cohesive overall world design.

Resources needed:
• Level Designers
• Technical Artists
• Game Engine Experts
• QA Testers",6/15/2028,11/8/2028,0,4bfb070c-77f2-4b43-821c-ecfff9cb6eb6,PlanExe
09a5f456-ed17-424d-9026-9b0f6f10f8ff,Optimize World for Performance,"Optimize World for Performance

Description:
Optimize the open world environment for performance across various hardware configurations. This includes optimizing assets, implementing level of detail (LOD) systems, and utilizing efficient rendering techniques to maintain a smooth frame rate.

Resources needed:
• Optimization Programmers
• Technical Artists
• Performance Testers
• Hardware Specialists",11/8/2028,4/3/2029,0,12cc989c-f59c-487f-84de-3d7c78c67ae4,PlanExe
1ded6579-b354-4a22-be89-27d11e930558,Create Narrative and Storylines,,4/3/2029,10/5/2030,0,12cc989c-f59c-487f-84de-3d7c78c67ae4,PlanExe
779f1c8b-f178-4911-b362-1e5d236c138a,Outline main story arc and themes,"Outline main story arc and themes

Description:
Define the overarching narrative, key themes (crime, corruption, power), and moral conflicts that drive the game's story.

Resources needed:
• Narrative Director
• Lead Writer
• Game Designers",4/3/2029,7/22/2029,0,1ded6579-b354-4a22-be89-27d11e930558,PlanExe
ff0c562c-57ea-43c0-9694-55f8bf081192,Develop character backstories and motivations,"Develop character backstories and motivations

Description:
Create detailed profiles for main characters, including their histories, relationships, and motivations for their actions within the game world.

Resources needed:
• Writers
• Character Designers
• Voice Actors",7/22/2029,11/9/2029,0,779f1c8b-f178-4911-b362-1e5d236c138a,PlanExe
01d3ea2e-861b-41cd-998c-3b9737db3048,Write mission scripts and dialogues,"Write mission scripts and dialogues

Description:
Craft engaging mission scripts and dialogues that advance the main story and side narratives, ensuring consistency with character personalities and world lore.

Resources needed:
• Writers
• Script Editors
• Voice Actors",11/9/2029,2/27/2030,0,ff0c562c-57ea-43c0-9694-55f8bf081192,PlanExe
dccad35f-8491-489d-8739-306d0a7035e5,Integrate storylines into open world,"Integrate storylines into open world

Description:
Seamlessly integrate the main story and side narratives into the open-world environment, creating a cohesive and immersive player experience.

Resources needed:
• Level Designers
• Game Designers
• Writers",2/27/2030,6/17/2030,0,01d3ea2e-861b-41cd-998c-3b9737db3048,PlanExe
a0566a2b-aee9-4dbd-b891-64ea05667e54,Review and revise narrative content,"Review and revise narrative content

Description:
Conduct thorough reviews of all narrative content, including scripts, dialogues, and character backstories, to ensure quality, consistency, and alignment with the game's overall vision.

Resources needed:
• Narrative Director
• Lead Writer
• Game Designers
• Editors",6/17/2030,10/5/2030,0,1ded6579-b354-4a22-be89-27d11e930558,PlanExe
f7a42deb-35cf-41be-8cf0-a101756aae40,Design and Implement Characters,,10/5/2030,7/2/2031,0,1ded6579-b354-4a22-be89-27d11e930558,PlanExe
d77278d6-d63a-47b4-9395-263c6abdb590,Design character archetypes and backstories,"Design character archetypes and backstories

Description:
Define distinct character archetypes relevant to the game's setting and narrative. Develop detailed backstories for key characters, including motivations, relationships, and personal histories. Ensure character designs align with the game's overall tone and themes.

Resources needed:
• Narrative Designers
• Concept Artists
• Game Designers",10/5/2030,11/28/2030,0,f7a42deb-35cf-41be-8cf0-a101756aae40,PlanExe
04d1774d-6202-4d08-8af9-a15ac61076e6,Model and rig character assets,"Model and rig character assets

Description:
Create 3D models for all characters, including main characters, supporting characters, and NPCs. Rig the models for animation, ensuring realistic movement and facial expressions. Optimize models for performance within the game engine.

Resources needed:
• 3D Modelers
• Rigging Artists
• Technical Artists",11/28/2030,1/21/2031,0,d77278d6-d63a-47b4-9395-263c6abdb590,PlanExe
