project_key,project_name,project_description,project_start_date,project_end_date,project_progress,project_parent,originating_department
2f5c3216-558f-4686-900b-4306b42ae900,Research Platform Neutrality Definitions,"Research Platform Neutrality Definitions

Description:
Objective: Gather existing definitions of platform neutrality from various sources.
Scope: Review academic literature, industry standards, and regulatory documents.
Steps: Search online databases, consult with experts, and analyze relevant publications.
Deliverables: A comprehensive list of platform neutrality definitions.

Resources needed:
• Lead Researcher
• Regulatory and Compliance Specialist",6/8/2026,6/13/2026,0,69f4d01b-b7bd-4e83-89d9-bf196dc7f7df,PlanExe
40bbcfb5-e464-4820-ae15-b2f0478b52bb,Define Fallback Access Requirements,"Define Fallback Access Requirements

Description:
Objective: Establish technical requirements for fallback access paths.
Scope: Define authentication methods, security protocols, and user experience considerations.
Steps: Analyze existing fallback mechanisms, consult with security experts, and develop detailed specifications.
Deliverables: A document outlining the technical requirements for fallback access.

Resources needed:
• Technical Lead
• Engineer
• Mobile security and authentication protocols expertise",6/13/2026,6/18/2026,0,2f5c3216-558f-4686-900b-4306b42ae900,PlanExe
494b7356-c158-4d61-a311-53305dd21720,Analyze AltID Technical Constraints,"Analyze AltID Technical Constraints

Description:
Objective: Understand the technical limitations and requirements of AltID.
Scope: Review AltID documentation, consult with Digitaliseringsstyrelsen, and analyze its architecture.
Steps: Gather information from relevant stakeholders, conduct technical analysis, and document findings.
Deliverables: A report summarizing AltID's technical constraints and requirements.

Resources needed:
• Lead Researcher
• Technical Lead
• Regulatory and Compliance Specialist",6/18/2026,6/23/2026,0,40bbcfb5-e464-4820-ae15-b2f0478b52bb,PlanExe
c178a3be-dd45-4464-b764-df7463c418ac,Draft Technical Definitions Document,"Draft Technical Definitions Document

Description:
Objective: Create a consolidated document with precise technical definitions.
Scope: Combine research, requirements, and constraints into a single document.
Steps: Synthesize information, draft definitions, and obtain feedback from stakeholders.
Deliverables: A final technical definitions document for platform neutrality and fallback access.

Resources needed:
• Lead Researcher
• Technical Lead
• Regulatory and Compliance Specialist
• Policy and Public-Affairs Coordinator",6/23/2026,6/28/2026,0,69f4d01b-b7bd-4e83-89d9-bf196dc7f7df,PlanExe
870a5b4c-f42d-48ee-b463-5cf00d61393d,Develop Comprehensive Security Strategy,,6/28/2026,7/30/2026,0,69f4d01b-b7bd-4e83-89d9-bf196dc7f7df,PlanExe
1e524d0a-48a0-4992-acd0-0175f215db30,Identify Security Risks and Threats,"Identify Security Risks and Threats

Description:
Objective: Identify potential security risks and threats to the project's digital identity framework.
Scope: Assess vulnerabilities in demonstrators, code repository, data storage, communication channels, and coalition building.
Steps: Conduct threat modeling workshops, review existing security assessments, and consult with security experts.
Deliverables: A comprehensive list of identified security risks and threats.

Resources needed:
• Lead Researcher
• Technical Lead
• Security Review Specialist",6/28/2026,7/6/2026,0,870a5b4c-f42d-48ee-b463-5cf00d61393d,PlanExe
0f002bd9-809d-459a-b912-091f0a61b8ba,Develop Security Policies and Procedures,"Develop Security Policies and Procedures

Description:
Objective: Develop security policies and procedures to mitigate identified risks.
Scope: Create guidelines for secure coding practices, data storage, communication protocols, and incident response.
Steps: Research industry best practices, adapt existing security policies, and consult with legal counsel.
Deliverables: A documented set of security policies and procedures.

Resources needed:
• Lead Researcher
• Technical Lead
• Security Review Specialist
• Regulatory and Compliance Specialist",7/6/2026,7/14/2026,0,1e524d0a-48a0-4992-acd0-0175f215db30,PlanExe
532c8397-3df1-4b75-bffb-486c71a55af3,Implement Security Controls and Measures,"Implement Security Controls and Measures

Description:
Objective: Implement security controls and measures to protect project assets.
Scope: Configure firewalls, intrusion detection systems, access controls, and encryption mechanisms.
Steps: Deploy security tools, configure security settings, and conduct security audits.
Deliverables: A secure infrastructure with implemented security controls.

Resources needed:
• Technical Lead
• Engineer
• Security Review Specialist",7/14/2026,7/22/2026,0,0f002bd9-809d-459a-b912-091f0a61b8ba,PlanExe
e09cd39e-f4cf-4180-9077-2f5f9b5d816f,Establish Incident Response Plan,"Establish Incident Response Plan

Description:
Objective: Create a plan for responding to security incidents.
Scope: Define roles and responsibilities, establish communication protocols, and develop procedures for incident containment and recovery.
Steps: Research incident response best practices, adapt existing incident response plans, and conduct tabletop exercises.
Deliverables: A documented incident response plan.

Resources needed:
• Lead Researcher
• Technical Lead
• Security Review Specialist
• Policy and Public-Affairs Coordinator",7/22/2026,7/30/2026,0,870a5b4c-f42d-48ee-b463-5cf00d61393d,PlanExe
845e209d-90ea-4313-92fa-6837fed213ca,Develop Alternative Scenarios and Intervention Points,,7/30/2026,8/15/2026,0,870a5b4c-f42d-48ee-b463-5cf00d61393d,PlanExe
6e94a2c8-bf97-425c-9b60-d6fca79afbdd,Identify Alternative Legal Pathways,"Identify Alternative Legal Pathways

Description:
Research and document alternative legal and regulatory pathways for promoting platform neutrality in Danish digital identity, beyond eIDAS2 and AltID.

Resources needed:
• Regulatory and Compliance Specialist
• Legal Counsel",7/30/2026,8/3/2026,0,845e209d-90ea-4313-92fa-6837fed213ca,PlanExe
ba8066b2-c8c8-4ca3-9ba1-76db5eb0f1f7,Explore Unilateral Actions for Digital Sovereignty,"Explore Unilateral Actions for Digital Sovereignty

Description:
Identify and analyze actions Denmark can take unilaterally to advance digital sovereignty in the digital identity space, independent of EU-level initiatives.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher",8/3/2026,8/7/2026,0,6e94a2c8-bf97-425c-9b60-d6fca79afbdd,PlanExe
47917541-aa78-4cbb-89cb-7ce158ecb0d3,Research Alternative Technical Standards,"Research Alternative Technical Standards

Description:
Identify specific technical standards or open-source initiatives that Denmark could champion independently to promote platform neutrality and fallback access.

Resources needed:
• Technical Lead
• Engineer",8/7/2026,8/11/2026,0,ba8066b2-c8c8-4ca3-9ba1-76db5eb0f1f7,PlanExe
68c87288-f12b-4db6-bd57-9de993b2492f,Conduct Scenario Planning Workshops,"Conduct Scenario Planning Workshops

Description:
Organize and facilitate scenario planning workshops with key stakeholders to explore alternative intervention points and potential fallback positions.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher
• Workshop Facilitator",8/11/2026,8/15/2026,0,845e209d-90ea-4313-92fa-6837fed213ca,PlanExe
4f5f68af-1207-4252-a0f2-054765ccb987,Define Technical Standards and Certification Strategy,,8/15/2026,9/16/2026,0,5684f949-4096-4faa-a559-c2813cce24a3,PlanExe
9db5800f-c4bf-457d-908b-72913db82610,Research relevant technical standards,"Research relevant technical standards

Description:
Identify and analyze existing technical standards related to digital identity, authentication, and security protocols. This includes standards from organizations like ISO, ETSI, and W3C.

Resources needed:
• Lead Researcher
• Technical Lead
• Regulatory and Compliance Specialist",8/15/2026,8/23/2026,0,4f5f68af-1207-4252-a0f2-054765ccb987,PlanExe
4e9990fc-2bcc-4c55-960d-32d8d7b69b75,Analyze eIDAS certification schemes,"Analyze eIDAS certification schemes

Description:
Investigate existing eIDAS certification schemes and conformity assessment procedures to understand the requirements for certifying platform-neutral solutions. Identify gaps and potential challenges.

Resources needed:
• Regulatory and Compliance Specialist
• Technical Lead",8/23/2026,8/31/2026,0,9db5800f-c4bf-457d-908b-72913db82610,PlanExe
ba83a385-3f8f-48d7-b8dc-ba1275345ce3,Engage with standards bodies,"Engage with standards bodies

Description:
Establish communication channels with relevant standards bodies (e.g., ETSI, CEN/CENELEC) and technical working groups. Attend meetings, submit proposals, and participate in discussions to advocate for platform-neutral standards.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher
• Technical Lead",8/31/2026,9/8/2026,0,4e9990fc-2bcc-4c55-960d-32d8d7b69b75,PlanExe
fd990824-100a-4f40-8c6b-575501306cb2,Develop certification strategy,"Develop certification strategy

Description:
Formulate a detailed strategy for certifying platform-neutral solutions under eIDAS, including identifying the necessary steps, resources, and timelines. Address assurance levels and conformity assessment requirements.

Resources needed:
• Lead Researcher
• Technical Lead
• Regulatory and Compliance Specialist
• Policy and Public-Affairs Coordinator",9/8/2026,9/16/2026,0,4f5f68af-1207-4252-a0f2-054765ccb987,PlanExe
def01dd8-b255-45c9-ac06-49e4e7dc6199,Technical Feasibility Demonstrations,,9/16/2026,12/21/2026,0,5684f949-4096-4faa-a559-c2813cce24a3,PlanExe
90d8943b-5b2d-4e30-adf1-bdf6b6953ec2,Develop FIDO2 Demonstrator on GrapheneOS,,9/16/2026,11/3/2026,0,def01dd8-b255-45c9-ac06-49e4e7dc6199,PlanExe
004530d4-15c5-42ec-934b-c1366dc73b03,Set up GrapheneOS development environment,"Set up GrapheneOS development environment

Description:
Objective: Configure a secure and isolated development environment on GrapheneOS for FIDO2 implementation.
Scope: Includes installing necessary SDKs, libraries, and tools.
Steps: 1. Install GrapheneOS on a test device. 2. Configure Android Studio or similar IDE. 3. Install FIDO2 libraries and dependencies. 4. Test the environment with a basic FIDO2 interaction.
Deliverables: A fully functional development environment on GrapheneOS.

Resources needed:
• Engineer
• GrapheneOS device
• Android Studio",9/16/2026,9/28/2026,0,90d8943b-5b2d-4e30-adf1-bdf6b6953ec2,PlanExe
b6a7f206-97a2-44c5-b050-a6dcb9d885f1,Implement FIDO2 authentication flow,"Implement FIDO2 authentication flow

Description:
Objective: Develop the core FIDO2 authentication flow within the GrapheneOS environment.
Scope: Covers registration, authentication, and key management.
Steps: 1. Implement FIDO2 registration process. 2. Implement FIDO2 authentication process. 3. Securely store and manage FIDO2 keys. 4. Test the authentication flow with a test server.
Deliverables: A functional FIDO2 authentication flow on GrapheneOS.

Resources needed:
• Engineer
• Mobile security expert",9/28/2026,10/10/2026,0,004530d4-15c5-42ec-934b-c1366dc73b03,PlanExe
0eb3c4f7-9b27-4883-acd3-7a277b0698e0,Integrate with test authentication server,"Integrate with test authentication server

Description:
Objective: Integrate the FIDO2 implementation with a test authentication server for verification.
Scope: Includes setting up the test server and configuring communication protocols.
Steps: 1. Set up a test authentication server. 2. Configure communication between GrapheneOS device and server. 3. Test the FIDO2 authentication flow with the server. 4. Troubleshoot any integration issues.
Deliverables: Successful integration with a test authentication server.

Resources needed:
• Engineer
• Web authentication expert",10/10/2026,10/22/2026,0,b6a7f206-97a2-44c5-b050-a6dcb9d885f1,PlanExe
63aa453f-1083-4561-a775-794d3ce62244,Secure FIDO2 implementation on GrapheneOS,"Secure FIDO2 implementation on GrapheneOS

Description:
Objective: Ensure the security of the FIDO2 implementation on GrapheneOS.
Scope: Includes vulnerability assessments, code reviews, and security hardening.
Steps: 1. Conduct vulnerability assessments. 2. Perform code reviews. 3. Implement security hardening measures. 4. Test the security of the implementation.
Deliverables: A secure FIDO2 implementation on GrapheneOS.

Resources needed:
• Mobile security expert
• Security review specialist",10/22/2026,11/3/2026,0,90d8943b-5b2d-4e30-adf1-bdf6b6953ec2,PlanExe
f5a2bd2e-738a-4b97-81ca-cbb65256305a,Develop Browser-Based Fallback Demonstrator,,11/3/2026,11/23/2026,0,90d8943b-5b2d-4e30-adf1-bdf6b6953ec2,PlanExe
271cd7c6-9a76-4e01-85e5-318571a26388,Design Browser Fallback Authentication Flow,"Design Browser Fallback Authentication Flow

Description:
Define the user experience and technical steps for the browser-based fallback authentication flow. This includes selecting appropriate authentication methods (e.g., OTP, email link), designing the user interface, and outlining the data flow between the browser, server, and any external services.

Resources needed:
• Web Authentication Expert
• UI/UX Designer
• Security Architect",11/3/2026,11/8/2026,0,f5a2bd2e-738a-4b97-81ca-cbb65256305a,PlanExe
7c855acb-2aac-4397-813c-3525cb949a41,Implement Server-Side Fallback Logic,"Implement Server-Side Fallback Logic

Description:
Develop the server-side components required to support the browser-based fallback authentication flow. This includes handling authentication requests, generating and verifying OTPs or email links, managing user sessions, and integrating with the existing authentication infrastructure.

Resources needed:
• Backend Engineer
• Security Engineer
• Database Administrator",11/8/2026,11/13/2026,0,271cd7c6-9a76-4e01-85e5-318571a26388,PlanExe
73e05302-3536-4a47-82f4-10ae0d72d8a7,Develop Browser-Side Fallback Interface,"Develop Browser-Side Fallback Interface

Description:
Create the user interface for the browser-based fallback authentication flow. This includes implementing the login form, OTP input fields, email link handling, and error messages. Ensure the interface is accessible, user-friendly, and secure.

Resources needed:
• Frontend Engineer
• UI/UX Designer
• Accessibility Expert",11/13/2026,11/18/2026,0,7c855acb-2aac-4397-813c-3525cb949a41,PlanExe
96b0cac0-f7f6-4a93-ad47-2f4420b4597c,Test Browser Compatibility and Security,"Test Browser Compatibility and Security

Description:
Thoroughly test the browser-based fallback authentication flow across different browsers (Chrome, Firefox, Safari, Edge) and operating systems (Windows, macOS, Linux). Conduct security testing to identify and address any vulnerabilities, such as XSS or CSRF attacks.

Resources needed:
• Security Engineer
• QA Tester
• Browser Compatibility Specialist",11/18/2026,11/23/2026,0,f5a2bd2e-738a-4b97-81ca-cbb65256305a,PlanExe
26facecc-7632-46bc-8a16-e77685e0841e,Conduct External Security Review of Demonstrators,,11/23/2026,12/9/2026,0,f5a2bd2e-738a-4b97-81ca-cbb65256305a,PlanExe
b7221d81-ebdc-4dfd-9191-bc56c03a2a02,Prepare demonstrators for security review,"Prepare demonstrators for security review

Description:
Package the FIDO2 and browser-based demonstrators with necessary documentation for the external security review team. This includes code, architecture diagrams, and usage instructions.

Resources needed:
• Technical Lead
• Engineers/Contractors",11/23/2026,11/27/2026,0,26facecc-7632-46bc-8a16-e77685e0841e,PlanExe
d18a4efb-3b82-457b-abf3-c532d4740bca,Engage external security review firm,"Engage external security review firm

Description:
Finalize the contract with the selected external security firm. Provide them with access to the demonstrators and relevant documentation. Schedule kickoff meeting.

Resources needed:
• Lead Researcher
• Technical Lead
• Budget for external security review",11/27/2026,12/1/2026,0,b7221d81-ebdc-4dfd-9191-bc56c03a2a02,PlanExe
2b6e221d-6aaf-4c8b-8911-104a2e9b464f,Address security review findings,"Address security review findings

Description:
Review the security review report and prioritize identified vulnerabilities. Develop and implement remediation plans for each vulnerability. Retest remediated code.

Resources needed:
• Technical Lead
• Engineers/Contractors
• Security Review Specialist",12/1/2026,12/5/2026,0,d18a4efb-3b82-457b-abf3-c532d4740bca,PlanExe
01ed9177-859e-4839-aa3e-4031a309e2c6,Document security review process,"Document security review process

Description:
Create a comprehensive report documenting the entire security review process, including the initial assessment, identified vulnerabilities, remediation steps, and retesting results.

Resources needed:
• Technical Lead
• Security Review Specialist",12/5/2026,12/9/2026,0,26facecc-7632-46bc-8a16-e77685e0841e,PlanExe
6cc750ea-ab0c-4c5f-a715-045ff9d18a23,Integrate Demonstrators with Test Environment,,12/9/2026,12/21/2026,0,def01dd8-b255-45c9-ac06-49e4e7dc6199,PlanExe
abb74865-68b7-45c5-8990-c00f5088ca2b,Prepare Test Environment Configuration,"Prepare Test Environment Configuration

Description:
Objective: Configure the test environment to accurately simulate the target deployment environment.
Scope: Includes setting up necessary servers, databases, and network configurations.
Steps: 1. Identify required test environment components. 2. Configure servers and databases. 3. Set up network configurations. 4. Verify environment setup.
Deliverables: Configured test environment.

Resources needed:
• System Administrator
• Network Engineer
• Database Administrator",12/9/2026,12/12/2026,0,6cc750ea-ab0c-4c5f-a715-045ff9d18a23,PlanExe
9e8d444b-804e-4b48-a0c9-30c6ec9c1825,Adapt Demonstrators for Test Environment,"Adapt Demonstrators for Test Environment

Description:
Objective: Modify the demonstrators to function correctly within the test environment.
Scope: Includes adjusting configuration files, API endpoints, and data sources.
Steps: 1. Identify necessary modifications. 2. Update configuration files. 3. Adjust API endpoints. 4. Verify demonstrator functionality.
Deliverables: Adapted demonstrators.

Resources needed:
• Technical Lead
• Engineer",12/12/2026,12/15/2026,0,abb74865-68b7-45c5-8990-c00f5088ca2b,PlanExe
3d51086d-3132-4d75-be38-f68ebe14486f,Execute Integration Tests,"Execute Integration Tests

Description:
Objective: Perform integration tests to ensure the demonstrators function correctly within the test environment.
Scope: Includes running predefined test cases and documenting results.
Steps: 1. Prepare test cases. 2. Execute test cases. 3. Document test results. 4. Analyze test results.
Deliverables: Test results and analysis.

Resources needed:
• Engineer
• Technical Lead",12/15/2026,12/18/2026,0,9e8d444b-804e-4b48-a0c9-30c6ec9c1825,PlanExe
8d82847a-08aa-4cbe-ac95-d6ee8b6553c2,Address Integration Issues,"Address Integration Issues

Description:
Objective: Resolve any issues identified during integration testing.
Scope: Includes debugging, code modifications, and retesting.
Steps: 1. Identify root cause of issues. 2. Implement fixes. 3. Retest affected components. 4. Verify issue resolution.
Deliverables: Resolved integration issues.

Resources needed:
• Engineer
• Technical Lead",12/18/2026,12/21/2026,0,6cc750ea-ab0c-4c5f-a715-045ff9d18a23,PlanExe
fb696a06-1829-4b3d-8107-f430813a9b20,Policy Advocacy & Coalition Building,,12/21/2026,6/3/2027,0,def01dd8-b255-45c9-ac06-49e4e7dc6199,PlanExe
59acc572-ad22-42f7-94b6-1998e1e5cf97,Build Coalition of Support,,12/21/2026,2/19/2027,0,fb696a06-1829-4b3d-8107-f430813a9b20,PlanExe
724a49b7-da44-4f46-b3f5-50de430d89d8,Identify Key Stakeholders for Coalition,"Identify Key Stakeholders for Coalition

Description:
Objective: Identify and prioritize key stakeholders (civil-society organizations, privacy advocates, academic researchers, security experts, contingency-planning stakeholders, and sympathetic members of Folketinget's digital policy committee) for building a coalition of support.
Scope: Research and compile a list of relevant organizations and individuals, assess their potential interest and influence, and prioritize outreach efforts.
Steps: 1. Conduct online research to identify potential stakeholders. 2. Analyze their mission, activities, and past involvement in digital identity and related issues. 3. Assess their potential interest and influence based on their expertise, network, and resources. 4. Prioritize outreach efforts based on the assessment.
Deliverables: A prioritized list of key stakeholders with contact information and a brief assessment of their potential interest and influence.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher",12/21/2026,1/5/2027,0,59acc572-ad22-42f7-94b6-1998e1e5cf97,PlanExe
3902e8fd-2412-474f-8069-9934b109af67,Develop Coalition Engagement Strategy,"Develop Coalition Engagement Strategy

Description:
Objective: Develop a comprehensive engagement strategy for building and maintaining a coalition of support.
Scope: Define the coalition's goals, identify shared interests, develop messaging, and establish communication channels.
Steps: 1. Define the coalition's goals and objectives. 2. Identify shared interests among potential coalition members. 3. Develop compelling messaging that resonates with different stakeholders. 4. Establish clear communication channels and decision-making protocols. 5. Offer incentives for participation.
Deliverables: A detailed coalition engagement strategy document outlining goals, messaging, communication channels, and incentives.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher",1/5/2027,1/20/2027,0,724a49b7-da44-4f46-b3f5-50de430d89d8,PlanExe
8eaf83ac-7b34-4fdd-9fa0-9f9ffe43adc6,Conduct Initial Outreach to Stakeholders,"Conduct Initial Outreach to Stakeholders

Description:
Objective: Initiate contact with key stakeholders to gauge their interest in joining the coalition.
Scope: Prepare outreach materials, schedule meetings, and conduct initial conversations.
Steps: 1. Prepare outreach materials, including a brief overview of the project and the coalition's goals. 2. Schedule initial meetings with key stakeholders. 3. Conduct initial conversations to gauge their interest and address any concerns. 4. Follow up with stakeholders to provide additional information and answer questions.
Deliverables: Records of initial outreach efforts, including meeting notes and follow-up communications.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher",1/20/2027,2/4/2027,0,3902e8fd-2412-474f-8069-9934b109af67,PlanExe
e7aacef4-37bd-4459-8d36-c29a2c449c37,Formalize Coalition Structure and Agreements,"Formalize Coalition Structure and Agreements

Description:
Objective: Establish a formal structure for the coalition and develop agreements outlining roles, responsibilities, and decision-making processes.
Scope: Define the coalition's governance structure, draft a memorandum of understanding, and establish communication protocols.
Steps: 1. Define the coalition's governance structure (e.g., steering committee, working groups). 2. Draft a memorandum of understanding outlining roles, responsibilities, and decision-making processes. 3. Establish clear communication protocols for sharing information and coordinating activities. 4. Obtain formal agreement from coalition members.
Deliverables: A signed memorandum of understanding and a documented governance structure.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher
• Legal Counsel (limited)",2/4/2027,2/19/2027,0,59acc572-ad22-42f7-94b6-1998e1e5cf97,PlanExe
24a1310f-5a78-4b58-8ea4-f9cb72f0b70f,Develop Policy Advocacy Messaging,,2/19/2027,3/23/2027,0,59acc572-ad22-42f7-94b6-1998e1e5cf97,PlanExe
a414a7d3-6b12-4561-b497-b7adf8d50fc5,Research Digitaliseringsstyrelsen's policy priorities,"Research Digitaliseringsstyrelsen's policy priorities

Description:
Objective: Understand the current policy priorities of Digitaliseringsstyrelsen related to digital identity and platform neutrality.
Scope: Review publicly available documents, reports, and statements from Digitaliseringsstyrelsen.
Steps: 1. Identify relevant documents. 2. Analyze the documents for key themes and priorities. 3. Summarize findings.
Deliverables: A summary report outlining Digitaliseringsstyrelsen's policy priorities.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher",2/19/2027,2/27/2027,0,24a1310f-5a78-4b58-8ea4-f9cb72f0b70f,PlanExe
d8c0f57c-62a0-4e26-b17f-a2a3a4e568ab,Draft initial advocacy messaging,"Draft initial advocacy messaging

Description:
Objective: Develop initial advocacy messaging that highlights the benefits of platform neutrality and fallback access.
Scope: Craft compelling arguments tailored to Digitaliseringsstyrelsen's priorities.
Steps: 1. Develop key messages. 2. Refine messaging based on research. 3. Create briefing materials.
Deliverables: Draft advocacy messaging and briefing materials.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher",2/27/2027,3/7/2027,0,a414a7d3-6b12-4561-b497-b7adf8d50fc5,PlanExe
bd1ce63a-d45f-42db-b4a5-ef278bf58ce0,Refine messaging based on stakeholder feedback,"Refine messaging based on stakeholder feedback

Description:
Objective: Refine advocacy messaging based on feedback from coalition members and other stakeholders.
Scope: Incorporate feedback to strengthen the messaging and address potential concerns.
Steps: 1. Share draft messaging with stakeholders. 2. Collect feedback. 3. Revise messaging based on feedback.
Deliverables: Refined advocacy messaging.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher
• Coalition Members",3/7/2027,3/15/2027,0,d8c0f57c-62a0-4e26-b17f-a2a3a4e568ab,PlanExe
2da7cfa5-c629-4fda-9833-27e5ad789ce8,Prepare presentation materials for Digitaliseringsstyrelsen,"Prepare presentation materials for Digitaliseringsstyrelsen

Description:
Objective: Prepare presentation materials for meetings with Digitaliseringsstyrelsen representatives.
Scope: Create a clear and concise presentation that effectively communicates the project's goals and benefits.
Steps: 1. Develop presentation slides. 2. Practice the presentation. 3. Finalize presentation materials.
Deliverables: Presentation materials for Digitaliseringsstyrelsen.

Resources needed:
• Policy and Public-Affairs Coordinator
• Lead Researcher
• Technical Lead",3/15/2027,3/23/2027,0,24a1310f-5a78-4b58-8ea4-f9cb72f0b70f,PlanExe
79eeb071-7bf5-4336-831d-0f85990e013e,Engage with Digitaliseringsstyrelsen,,3/23/2027,4/24/2027,0,24a1310f-5a78-4b58-8ea4-f9cb72f0b70f,PlanExe
